"sku","cost_price","Edmonton"
3l6qb4mrd3,2226,11
edylm7zpze,6632,2
e5gkkq72r3,24188,1
nmmmgdbjxn,2472,1
l34amq9yk3,7933,7
3x65jx6243,7133,0
ekz29mg9re,3815,0
37m995bdw3,4339,1
wnbykd9zye,2465,0
3zgjd5vpwn,2417,8
3ok7vbvj6n,1539,1
3l2ajjrqyn,3536,0
3o4m7rdy9e,8231,0
nmkwbmlox3,31140,2
nmq89l4md3,146,28
365l4ykpxn,1341,0
3l7jo58joe,4202,1
ekzz7mm54e,6745,2
3wqmb2j5x3,17968,0
38dm545kdn,3186,1
38wz64j4d3,835,1
396plo44b3,3452,0
3l2br726dn,4416,1
3jmqkwqw93,8649,1
ny4b42b7yn,856,1
39w6okzmdn,4858,2
39lbbrvkb3,1700,8
e25xblql6e,2287,0
e229648w6e,3762,0
edy44px8we,4333,3
372q95599e,1317,0
3zz259x9w3,3644,2
3lp5ryyqde,4405,1
37bv79azve,26929,1
3xrl7oxxp3,4486,0
39lwl7kvp3,15637,1
366r7mjw93,5613,0
3o2jl7j7zn,4071,1
73owqv7mgn,3807,0
3o4w22r29e,6881,1
3794vygajn,953,0
3pkvyjxy9e,2212,3
nqzyzyw5zn,1414,1
nqzwvbybwn,2600,2
39jl5rj9ge,3926,2
366xaz5883,6112,4
3wwm9oxdb3,916,9
39zgr5v77n,389,1
3ooz5j5gz3,5872,0
3lxp6q69z3,998,2
3jzp4jpaxe,21894,4
374vzd7aj3,2872,4
z37k8pyzpe,954,51
3a95avvm8n,5969,1
nbmxdjor9e,6012,2
nvbvkpyvp3,1042,22
38mgx6rvdn,3818,3
z37k7a92pe,4283,10
34b86l27je,11486,1
e2vjr2d7j3,910,2
3jzarpjv9e,704,0
nqq64axp6n,860,4
38djxm7d4n,11024,0
3xlwxyxrx3,3430,0
3jx7jappon,3705,0
39zzy28lgn,1913,0
3968p5z6d3,51607,1
nvqvxq6y23,2799,1
wnbpxjq59e,89,11
nb6yr2gq23,2593,2
era6dx5g7n,9797,1
3xrw7a4wk3,8003,0
3lab4b45de,645,3
e5gl8gmao3,669,4
3lr7y44qo3,17958,1
3wvkykakzn,901,0
er5a5zx593,6808,1
37vz8k8qj3,3534,5
er77qp4v5n,993,0
edzd85w8gn,9541,0
4ngrymvkve,1037,0
e2gzr8dmk3,122,36
3zpg6p69wn,5130,1
nyxm9d4pge,1400,0
e2mzl69xd3,3631,0
3zl7x2dl4e,7430,1
edkb4vx5dn,14405,1
23lj4jg7ye,20366,1
nv99jrx5xe,2919,1
nqd4br8dze,8170,1
edx5bqro23,5510,2
nm4az4a2vn,2642,1
3zap64rd8n,2537,0
3a88rp9w7e,720,5
nyq6prajl3,268,97
e22ooalz6e,3587,2
j3jjrgpmx3,24169,0
3zlx72vvje,2445,0
e2aly2plj3,10215,1
4ngyd98qan,4734,0
23l5795r7n,2818,0
nqyx968v6e,6828,0
nv4lqq2kjn,1938,1
9ekr75aj5n,535,1
ng66rq4lae,16956,0
nby55o7d2e,1722,2
3ar4dkd2mn,2165,1
edgab4z2ge,3299,2
3wq6a448z3,4455,0
3xq48gj2ln,1666,2
nyr775vaze,12861,8
39r6aap6y3,2217,1
3pqk5bqgke,2621,1
37vwboax93,19681,1
3wqp62g5z3,9811,2
g387654y5n,610,0
nm2p7jr2k3,2251,14
nb4q7mg5me,3823,0
nmkbvljyj3,9171,1
er6ja67x8e,9766,0
nm9mjdydxe,798,1
e2gdm2add3,1516,4
3j8yr28kpe,10149,2
34xoqp8wmn,2094,0
3zdj7lax8n,1853,0
edkbl924gn,3142,0
3lorpjdbd3,2197,9
38zykxy843,31943,14
3wvv249dqn,6961,1
e24doobpd3,4213,2
34ky5zobpe,1223,2
3j8rw9dd9e,1200,0
3lxyp6z2b3,5391,1
34xkx5y8mn,5700,0
ek7v52y623,8574,0
nvzxzgorj3,2631,2
367bgxokxe,422,1
nb78yrxxye,3070,1
e2myrodad3,1912,1
36o4dkqbk3,1191,0
3j64kavwon,7206,0
ek4dzwg8g3,29428,1
e24856akk3,9722,0
3lomya9kd3,10092,0
3l2bb59byn,8653,0
3ollbbyz63,21345,0
nmowbv2p9e,11560,3
edokavz6w3,6971,18
nbm4gz2aae,7210,1
xerja5r98n,16746,0
e5m9b7p4b3,4060,1
nbymamvmme,6799,0
nvpdzlw7jn,5726,0
3w72xda8bn,4820,1
er7wdq2v5n,4206,1
63xz74pqpn,955,9
83wbowl2b3,8353,0
3wy28q7lyn,37061,1
367d7wx58e,820,0
nmqbd74yd3,10185,2
nb8dbd5q2n,2822,5
39z6wkdjbn,4345,2
34jl5mx5p3,179,11
nmmxo9xavn,366,1
3zkvb4jl43,1091,2
nybk62rrd3,3867,0
nm8kkd5aj3,825,0
3j6dqqwpon,7967,0
3x6km5a4k3,894,0
nvqro4k7x3,2192,1
3oymxax7ye,1236,2
nmq7r2d4k3,6104,4
wnmjgxmvjn,1656,3
nq6g8lypz3,27544,1
3zxzbp2kwe,12935,1
3wl2wappqe,11513,2
3xya557vke,11354,1
wnmw5a8xj3,2793,0
3zr9548gje,2506,1
3jxwq6lxwn,1615,0
nbmgw7qxae,6519,1
3zz2gvm9w3,575,4
4ngko4vvb3,883,1
3l87zprp7n,15251,0
3zrpxrwj6e,5411,0
g38oookkje,2031,2
73ow9dvk6n,3865,0
nydgdadmzn,7627,17
3465d2dq4n,998,5
l34obdxdkn,5215,1
e5mx8pdzr3,2022,0
3xydw99wpe,11188,2
3o2q9z94kn,2022,2
36y7g5zgke,24456,5
3aqjp4bg8e,653,5
edkbz7l7gn,8557,0
ek44kbbad3,6366,0
e5lplpr4bn,2430,3
ek2ygayd4e,1489,1
3wkx5vlyq3,16834,2
erd67rg5ln,4831,1
3949o4rope,14665,1
9ekx8jqbdn,2887,3
3a88o5p9ve,77498,0
39l855jog3,6168,0
63xkmza4pn,3353,2
3lmdo5jroe,753,2
3jvkzk76x3,744,4
34ggoxdw43,5235,0
nq68xboqo3,6916,1
nya9pl8dln,4531,0
34xmd74yyn,5509,0
3j66m4qjwn,2540,2
39lgx2q8p3,1325,0
3aqp7rrk8e,12867,1
nvkzlv7gj3,1111,1
nm2ab4q2d3,7519,1
83wwax8mm3,708,41
3zxrj7vl4e,2258,1
nqzl7b2lkn,2308,1
63xw7w58ln,3755,1
3pqqym7k9e,1965,2
wnmbzlx493,8753,2
nqzv7jy6zn,6469,1
ery6q7o9ln,4927,0
3755x97aje,575,0
e5pvy86yb3,4794,2
3wxxkzbqze,31684,2
nqqm62xazn,2026,0
e2d4xz4yj3,6007,0
3lbdyq4dbn,3375,0
2nybmkl7g3,4828,4
ngqq45v2v3,22380,1
3ozzb4rvzn,3032,0
3xowakdk43,494,0
nydrkyap9n,1134,0
nm9m5lrkve,2019,0
3l7j8xmr7e,6993,2
nmozx6g9de,6934,2
38k8dlxv53,9238,0
ngbljjo6a3,2143,4
x3adk2pxm3,6506,8
qnva7koxqn,1071,0
nglqlzzzze,10178,0
3wkgbp22y3,1359,0
34k6a5qbke,1359,1
ped5byd54n,3964,0
36v427lq9e,848,2
nvqw9k6vj3,11222,0
nqdlq6pbze,1433,4
ng978dg8ae,756,100
e24wpww7j3,1734,0
3wlxkbogbe,8592,2
er689v4z5e,2637,1
e2gmmo5vd3,14354,5
3zlrjr627e,2343,0
nb8vaa5jxn,1749,1
nv4qx7r7xn,7346,1
ery4lojq9n,2754,1
3zlj29z26e,1863,0
nvoar7gpqe,1574,0
3l85kyjmzn,1752,1
nqlg4897m3,1206,0
37aowr8gj3,6936,0
e5lo2552bn,2186,1
3j6jdgaw9n,9245,1
e2vawp4ja3,5890,1
ng6kg4j9ae,5273,1
3zldg596we,1381,1
4e575825g3,639,16
37rjb4xqxn,2592,6
nga9jj7lbn,4155,0
nvq5jodr23,1983,2
nmmlprwzvn,381,31
374mgxb8j3,1361,0
3ol6r8vxy3,9851,2
3xyaglpqde,607,2
3zz5qdxrj3,4708,0
3jrxmogqon,9780,1
83wzqk64z3,3180,10
3xz6wbbvxn,4019,4
ng8jx4ypv3,650,2
384975xaon,1632,0
er682pz99e,2438,2
3axr28lvbn,2760,0
nvqdyxb8q3,2705,0
er28l9az93,6643,4
3ayzwlv4b3,9105,2
83zl9k92we,15224,1
e2d9ova7a3,3646,4
ny4z6z6aln,2496,3
3xr9jmwdp3,5679,1
nbyrr4wdye,1134,2
3pylbxro93,10719,1
ek4qbq4y53,3990,2
3l6ooardb3,3007,2
37rybjqz9n,7222,1
edombj5vz3,2205,0
3ara8r67dn,4013,0
3plv6g9x9n,38567,1
4ngrdd4zae,711,0
nmo6r7awde,1128,1
3zpz28d77n,3533,1
e57klzg4o3,729,1
36o8gv5lk3,416,108
2nyg8xkk9n,1833,2
e24992lxd3,4697,2
3xxalk5vd3,5568,2
o3pbo48gbe,1744,1
ny7k5mllzn,5193,0
3oykz6k8ze,4647,2
3oz5lvw5yn,24316,10
3l8j24rmbn,4110,0
3xqwzod84n,4133,2
3lppbwx5ye,755,25
3loyqryzb3,28467,0
eryvmd8b5n,4260,1
3l7k9omwde,1498,0
ek2vpqg64e,7879,1
nvkgx5ygq3,3340,0
39zqmjrxdn,6340,2
38kgzzdz53,2279,4
pedqoyjwdn,13454,2
3zdq5r4v6n,1054,0
3pq598a2ze,10979,1
nqqo2gx66n,939,1
3zl9add78e,2298,0
3pgp6kjak3,2307,0
39jwrv9gde,17868,1
3l7k9wwybe,6763,0
39zbr8xkyn,2336,5
nmkqo7zqx3,3741,4
ekg2oyxw43,7807,2
3a7mxj7883,17904,2
3zawa6po8n,18462,3
3o2aypwakn,49,0
nyyrmljmgn,8392,1
3wwp2dbzm3,37322,0
eryp5vbjln,1206,0
nvry5g2v2e,1641,1
nq2g5zlx6n,1304,1
36px5aaxje,17801,0
ek88748age,922,0
3pm5w4w783,4299,0
ed89m2ymzn,3163,0
3zdalv627n,7099,1
ngol47w8ae,12687,1
37boxvrmve,786,5
3pm62g5db3,12150,0
38m949zdpn,3379,2
er58a7qwj3,1728,0
73or2xo2k3,6678,4
3az4y8v2be,4075,18
3jqwvg5xxe,1466,0
e2oyvqb5jn,8178,0
er74q959jn,1552,3
ek7ab799r3,2250,3
3462xqrypn,4324,1
3ooyz7wg93,11494,1
3zl9bvdj6e,5049,0
3a99xd7k7n,557,46
edzpp7kgwn,2372,0
nvoz9x9lbe,2335,1
3a7m5a7z73,4692,1
nb4zz2wy2e,3061,1
3xlodx5lp3,4173,0
83wqmz8oz3,12203,2
ek9j52xx4n,4297,36
374j8loxj3,5634,1
3lbb75vxyn,4424,0
x36x6adaj3,707,5
3pyrrqjaz3,2570,1
nmz8l7wx93,5184,1
erygrmjd9n,14526,0
3j857mjjoe,12151,0
e57rakx943,1869,0
3obm756kzn,13446,1
x368apgjxn,21561,0
3zapwzqk6n,2119,3
37bdzpxlwe,737,0
3pkjr8b9be,20373,0
er7ypmv4ln,5500,3
3zkx96r973,3402,2
nqaa5dblwe,1520,1
3ayda2bj83,22069,1
nqyyldlpwe,877,0
e22d99pqje,25600,1
rnqmwjld6e,11661,0
ny4xgqgggn,3884,1
nvrmbzx92e,4155,0
3xazy5dzpe,9597,6
3pg7bjyd83,1351,2
e52pyyj94e,1317,0
ek2zk2v7de,5343,1
x36jpm4oxe,2124,1
ng8vkxwwr3,374,3
o3p27xob8e,8218,1
e55rrrzmoe,1940,0
nb78294d2e,7286,1
346bk5xayn,17113,0
nvox5xqg2e,2872,2
3j7mwjkmx3,3188,1
ng6oqd67pe,12671,8
3lx4p5ja73,3617,1
3wx5pakyme,6585,0
e25jolblje,516,9
e5gd62gvr3,21116,4
3pl8ybyzzn,2106,0
nyyxjdd49n,12957,0
ng62ylrrve,1946,1
ekgy778mr3,9167,0
qe268ryvkn,792,1
36yk5pq48e,23157,1
34qqvldlme,5624,2
34kdboolje,814,17
nm88djyvd3,3707,1
3orjbdw4g3,3218,4
nq62ky2563,4404,1
erq6wkbg73,6197,0
ekqkmkqg4e,2595,6
nqv6ddv66e,4116,1
ngv2vdmgrn,991,0
er49az657n,6850,2
3a7xgpwo73,6153,1
38j7jlr6jn,1050,8
ekgj2ox623,9764,0
nybmzgwpy3,4912,6
39b6owzzbn,274,12
ed829xkq2n,2902,12
3jxp272lxn,6300,0
nb8wmyymmn,597,0
362vkgo9kn,9273,0
3pyb49l983,5756,1
39lp8oplg3,4264,0
3axxp6ppvn,473,0
ek49j24553,27675,2
3j7lbjqg63,5044,2
nvkodyyqj3,4450,0
3jzy85gaoe,918,6
3ok4dmpm6n,1317,1
ngolg665be,7125,0
nvko9mxax3,8529,1
e5gly942g3,28678,1
3xlldkk9k3,2418,2
nyrro4lzze,4983,0
34j2665y43,2050,0
erqvovxol3,12957,0
3p2q2qggke,1300,21
362grqv2xn,3378,9
37ax9do2j3,1198,1
e2o5jvlxkn,9378,1
39ra2885g3,13805,0
er26r4bml3,14826,0
nvqaaz2zx3,3726,3
e5z6az59ge,11508,2
ek8z6b6ore,4023,0
e2bzkww5ke,81,0
3p758zz6b3,53554,0
3lodx2lpz3,2436,2
3j6kao8kxn,198,0
edomobgww3,1874,0
3p7mjlgab3,6745,7
3zzr8z7273,10716,0
3xabkya64e,1278,0
nqymj46aze,2925,0
3xr7la9mx3,5230,5
3p7m26rm93,1733,2
ng8mvgbja3,953,8
3j6ydag46n,961,20
ngg6blggvn,2851,0
nmo9k6bx9e,3745,3
3azmxbbabe,22873,1
edy7rv7lge,966,0
3zgx6pvo7n,632,3
3728ddmkxe,6153,0
34blaa7oje,18614,2
3a5kr9a8be,10041,0
x362rowp9n,2468,2
372pg5g4we,333,14
3lbk6q48yn,2301,1
x3a9w6brdn,4987,0
e5mb5l67b3,1312,0
3l2m65zv7n,15016,1
3xx9q6dpx3,59437,1
3okby5x8kn,814,3
er7dy8667n,786,1
er29dvdm83,4756,1
nvb5jgrdb3,13285,0
e5z4ak4jbe,1156,2
e2vrpwk7k3,847,1
ek84og5vre,6551,1
3wqwmxj8y3,11364,1
ngoxzdl2pe,6779,0
ed8k47zo4n,583,0
nmqqb77zv3,2036,4
3pl48xqmbn,7099,1
nykb8gdzd3,7714,1
ed8gwldg4n,17166,1
nbkyr4av9n,1868,2
nm9rkz7kve,3281,0
38wjma2zj3,8233,1
e2vkqxp763,28902,0
nmm4l5dkxn,1393,10
e22pwzlg6e,2737,0
ergamloz8n,530,16
edgk7wl9ge,20048,1
3a7qvkg2v3,11699,0
ekbdrqxzre,1092,11
3665ykygo3,1974,2
345omgg8je,1248,0
3jxxor6xpn,1302,0
3xzqpa5adn,8888,0
3zd4pxj94n,910,2
er7okyz7jn,3338,5
3ob7dv8dgn,681,1
73obg74ayn,9715,2
3664yyoxj3,5791,0
nqaz7822ze,3299,0
3zw48y6r63,4617,0
nmkl6ry693,6682,0
34gk7lz9y3,282,6
3lx9ayq5y3,3736,0
37545paove,2038,0
nmkowqdld3,5472,1
3wvzbxk5zn,1750,1
nyq4p8kkg3,13045,2
e595m8v89n,14935,3
3lby7d2qon,1907,3
ekqo68rgge,11486,2
nqlldw2mm3,10784,1
nvqq2kwg23,7711,5
nqqz2vykzn,2214,1
37x74px7wn,9775,10
ek965vr4dn,1198,3
3j88l2549e,32931,2
o3pmj2owb3,4642,1
e5pdm4ydr3,2063,4
nq2lalvj6n,12608,0
rnqpk8lgme,4868,5
wnbvk4q72e,1282,1
ekb6j9wl2e,1172,0
nqz9yqdz6n,1990,2
372x75xjxe,14607,1
nbm7pzjqxe,2238,0
37rgkk7zjn,2310,0
3zrp6oz6je,5263,1
nvy4mm8zqn,3265,10
nm8kj8rqx3,6158,2
3wo8vb2yqe,674,1
83wprr8yyn,9287,0
edkk8784wn,7752,3
nybp6d5ll3,2252,1
xerk769683,7614,0
3ozolazz9n,4380,0
nvkdmomrb3,2807,7
e5gdmd5gb3,1942,4
3jq8b676oe,572,1
3jvbapdzw3,621,0
wnb2rowkxn,1326,2
3wvomqx7xn,17704,2
3zrd5gkk4e,4871,1
ed8jvbpgwn,3252,3
ery5q8pd8n,3645,0
ng9kj8paae,2268,0
nbm7qrayae,10476,2
3lo68j42o3,13282,2
38xb4vgpde,3752,1
ekzj87j72e,17582,0
ng99qk4aze,3019,2
nqpqymly6e,6747,0
nm25wj88v3,2716,3
369z2m5yj3,1044,0
eddw692zze,1742,1
eko6998kgn,4797,3
3lmxmza4ze,5665,1
38wr9q2xo3,5782,1
3x6vr8yzp3,1743,0
nvqjjpp4p3,1476,2
39gmbvbmye,634,1
3jzb9mqdxe,221,2
34942q98yn,6153,0
3wwmj7z9z3,3241,1
edzz6k7mgn,4157,1
3j7wx88zw3,1763,5
3826a9gpd3,3836,2
3wvrrga4bn,5783,1
edgy5vd9we,3730,1
39jpb5rbpe,4668,7
ed7wz7wr4e,80,1
384ppxyp5n,2462,2
3aymk5j5v3,26834,1
39zvgzra7n,14916,7
39w274dbdn,43310,1
34pddwdmm3,5882,1
3pkorwa79e,5451,3
e2bjaxazae,841,9
e5pa8wdk43,1443,1
4e5252yr9e,10581,2
83zvklq67n,927,0
nga2q4qkpn,620,2
37r4xoqkjn,1592,0
erbqm5k2j3,1464,0
nyydjzyqyn,5221,0
3lxqk7l4z3,9550,1
3zwlq6mww3,6153,2
3lomqkvbo3,7606,0
3wq4x84jz3,20207,0
37b7kwz2pe,7197,1
346rlloj4n,1623,0
3wq9b4j8m3,342,11
er245yrz73,7775,2
39jwayb57e,829,3
3p7b7jl4b3,1308,0
3azmlp5wbe,11298,1
nvbrmlogq3,12705,0
ekbyl9wbre,604,3
63x6my9zk3,6444,1
3l8llzy2on,1131,1
nby6m6252e,31356,1
3zalyol86n,985,0
3o252zmkzn,185,1
37a8rrkjp3,785,3
erbqrrqlj3,1929,0
nmq7lqggj3,4793,4
ekb4zbvg2e,15301,1
34kvr8yjje,25915,1
3p25yqxmze,11300,0
nvrblrbjbe,3115,0
37byvjda9e,356,0
x3a4ad5wv3,4748,1
nm8b7d2oj3,3919,1
3paw6d5kg3,2831,1
nyaol69pln,1156,3
ng692kazve,781,0
375law7qwe,1665,0
3w78yrodzn,6153,2
3x6go8vzd3,338,4
3woa66wbbe,282,1
edo4q72og3,4442,13
3p97m585gn,2726,0
3xox5pwrl3,1467,0
edo7r9qzw3,4511,0
3p22rlr58e,3504,1
3xqyal6k4n,9436,2
3oyawpylye,4969,4
37r99gompn,694,11
365yokmdkn,7542,1
e5z4dxj5re,651,3
nykxkx52y3,15510,1
nvbbaz7xj3,195,6
37mrx862p3,3819,3
nqqyomx7zn,7776,0
ekgx8pv543,281,290
nyal2pq6gn,7576,1
nyybmrlgyn,5256,0
nvodyqx7xe,1797,0
3757yxadve,4195,2
3a8oayw7me,1617,0
34jjlolq43,677,2
3wx5vb9zqe,10237,0
ekbagx7l5e,544,0
3a7q99lg83,794,2
3lbp9xbzbn,2800,0
3zgk9ypl8n,4044,1
3xymqzm9ke,9593,1
eky4726843,700,0
ergw4x9r9n,2678,20
375zxro8pe,801,2
nmrrxr9ove,1771,0
362gogww9n,838,0
er7m6q4b5n,399,2
nqaloay2ke,347,0
ngord9mrae,684,1
3j6wzgdb6n,2412,2
nm9j7mg69e,1309,0
g38zj99ad3,1016,1
nqyb7jgpze,1069,0
3zl2ja5oje,7403,2
39jbb2987e,1278,12
nykkwyaq93,2143,13
3o844z9jyn,8796,1
3xyk9g9qde,734,0
nyqxop7kd3,5325,0
3ol7rgkxg3,5645,1
3lmaqkolbe,12436,5
e5pw7xdr43,146,22
3okz26zw9n,2781,1
3axy6l4wdn,11958,0
e5l47dgvbn,1147,4
3z74dp258n,1126,2
3wx5gwwqbe,6876,2
37958ka9jn,7619,2
nqyrlw6bme,2350,1
nm8vrmqwd3,174,49
nmzg67z7k3,1389,0
3o2mybgjyn,2487,0
3xrg424bk3,2278,10
2nyqmlgd3o,975,0
e2m5j8ajj3,1226,0
3ozvwyy49n,16114,2
345bd5moje,2409,1
3798jl7zvn,3783,0
erd8kx6zjn,529,0
nybl4lp8y3,185,486
nv48aq56xn,6045,2
edz8jwod2n,9668,0
nb48gdl2xe,8545,0
z37oy7qlxn,1025,0
3a7plyrrd3,885,5
nvkyqzbaj3,6274,0
ngavvjrlrn,11585,1
nq2rqzz4mn,4293,1
3okp9wowgn,8478,0
3458zajm4e,1093,1
e2dmav9p63,620,2
ngvv4qklan,9844,1
3492axbv4n,328,0
3xxv5vrak3,1859,1
ergkopkk5n,410,4
nmo5z5z7xe,1819,0
3a7za2qdb3,1885,1
nba2wagxae,3419,1
nyyrawrlln,1588,0
e572y5qj93,9178,3
34xa5rjgmn,5562,4
j3j96a8l6n,4206,0
38zg9lrbd3,1110,0
g38lqa5mde,16140,1
3olvjql2z3,3389,0
erbb5vax83,1164,0
nmo68lqyke,4270,7
83w2rdkpz3,451,4
37blbyyowe,27330,0
ek2g48z8ge,6897,0
3plkbbvpzn,2955,1
ek29oz5k2e,1325,2
er2ld279j3,9068,1
3zxgb59kje,7781,7
3ol2qwx7g3,312,1
e2jd5kvlj3,185,6
wnmqwkvov3,480,12
3w47x44wmn,983,0
38dgzdw9jn,521,2
3lo9pp5kz3,5078,1
nmkx69l2j3,2387,1
396ayzmx73,1918,1
4ng86plkz3,3528,2
3xxppr5pk3,753,2
3ayjz29bb3,3619,11
3o8bl9gxyn,4656,3
36plgrvyxe,7384,2
nbvo7ql42e,1286,7
nyawjoo6zn,814,3
3jmb8jb5x3,4849,2
3wv9mdz5qn,17326,1
3a9aom9ovn,3335,0
o3pjjrox93,8923,0
erdwag7vln,7009,2
nm8rb2pxx3,4470,0
3z7dpk5qwn,8164,1
384wwyovon,3276,1
366wa7r8o3,59090,1
3ax8kkvpdn,4031,1
3a97popzdn,10686,1
3pqmz44vke,3117,0
rnqmy4pome,17000,0
3pqavwv49e,8008,1
3xvlolvzpe,1285,0
nv9wlxxlqe,17951,0
3jmmga5yp3,455,3
3o86jagxzn,1672,1
36984j9zj3,13689,0
e242jdzmj3,6096,0
3xyaaw5bxe,5146,28
x3a69d6wbn,4871,2
erdbvj4yln,3761,29
nqadz8gmwe,1495,3
3o8lq9or9n,4002,7
3pl247rokn,1689,1
ng9k65xlze,1067,8
3alzlqdmvn,1596,1
3zxxjajj7e,319,1
9ekqvabd4e,42970,0
nm9j8kobke,34844,1
39xpokdb73,2751,0
nyd6y6mkgn,11086,2
nq24dyo5mn,273,5
3zr6p9vzwe,2366,1
3zzrdylw83,1601,3
ek7ayq99g3,3410,0
edoa7j9y43,7125,0
39jpxj6wpe,1456,0
372xxbgxxe,10373,1
qe2788gqa3,1177,30
3xolwrz943,3364,5
nmkz5bmjk3,2247,6
3848xyq74n,1673,5
3wkx6pp4y3,5953,3
e5gov4py43,998,0
3j76mojqw3,768,1
38jx25xo5n,3126,0
er2bkj7983,2856,5
3ayqk2p473,1418,2
nyrz4j8p9e,3248,4
3p77ljgvk3,5601,2
39g96bo7ge,2157,12
375879lkwe,12328,3
ngo658r5re,24101,0
l34w7wjgye,9895,0
nvvjv8ap2n,2742,1
ekzopp824e,3910,1
3wyw2dr6qn,4135,1
z37pxbxxv3,5727,0
nqz5wgkakn,2672,1
ngvvl5ojvn,2133,5
x3684wazkn,2037,0
nb46kvpmye,5821,2
3zp7xrg54n,3334,22
3xom8485p3,25803,1
nyydb7adzn,9670,1
ngol96qjre,5296,3
nbkok5dkxn,2238,0
34jlgpx2y3,3607,2
ny7vb8b2dn,2255,5
nyqp9jqrl3,2756,4
4ngvg4v2an,3616,4
nqy8d8wwwe,472,0
37rmqzwdvn,1387,1
nbo6x6g993,13950,2
edqvqgdzdn,4638,0
37rz4orppn,4976,1
366j84zg93,36998,1
nm25dwr9x3,915,6
nm48pyv2dn,6425,0
nvrv6dw8qe,6107,0
3opllq9d6e,1981,0
39r4omlqd3,1174,1
ek4pj5ovg3,2810,10
ed7bj58zde,38114,1
e5vly2q6b3,4770,1
ek44qj4v43,2159,1
3l7my697be,8837,1
3xzr48724n,5278,0
3pk26jywke,793,0
ek8yo8yqde,637,2
nb4rxlwo9e,2440,2
36y7xlq28e,1002,1
ngq8gojya3,5492,0
nmqpor2ok3,10418,2
ery6k8pw9n,3227,4
3j6j4zj9wn,2346,3
nyyvwagogn,4059,8
er69bbwy7e,8639,1
ek8b45bkge,2952,3
ngq28l6lz3,2712,0
nvrj7y7q2e,1933,1
3pl9ryqq8n,2118,1
3wlmb9jbye,15671,2
3l22a458dn,1796,0
3467z8x5jn,739,1
eraplmb7ln,1362,37
nvqqgjmwj3,7900,2
34598k52ye,360,1
nm4k2agd9n,2910,3
ekq6ko2q5e,5767,1
3zwd2y6oj3,2155,0
eddpzwvzwe,5517,0
edog2z2xd3,10770,1
3pyyrw66b3,271,3
3pqjjajm9e,626,1
39zobdza7n,936,2
wnb8752qan,8910,0
39b5r68k7n,2308,1
ekbja567re,821,2
e25brz9mje,1147,0
9ek6r9vj2n,22493,1
er2ykwl9j3,5937,0
erqll5pbj3,1408,0
eddmqpb6we,2912,0
3aq8x5dlme,5768,3
3pkq2jqx9e,4081,0
e2mrgp4v73,1794,12
3p24qzgl9e,1511,2
eryg8b2ajn,93258,1
38mdpw5l4n,1947,0
375l4z66we,9636,0
39bwdmdxyn,1778,2
edx4dj9543,4173,0
3jmr2yglw3,562,2
38kaxyom53,819,0
3lr2xq77y3,61252,0
34xb5pz24n,13500,1
9ekxyd6v4n,1144,8
ekbyblogde,1506,2
3zwp7g2pw3,3704,0
er7yqaaljn,4021,1
34pm85rjj3,963,0
3wkrplrzz3,1988,1
e2jb72r273,3580,0
3jzddbja6e,846,5
3xx99wrvk3,18266,2
3w4qvglqxn,7355,3
ngqjo8wqz3,397,141
nqamyyw6oe,1905,1
3wl6lbkqxe,27426,0
3lmxpdb57e,1886,1
ng9byvzxve,5703,0
edzb7mz6gn,1137,0
ny46wldwyn,3111,1
38dv6lo95n,6508,1
36p67k4yke,12835,2
nv994allje,20348,1
ngvdjozxzn,3338,0
nmzxr4g6k3,1111,0
3zlqjkg8we,1324,2
3lp8ykw8be,1739,1
3a5z2ar4me,5597,1
3l8bmjo2yn,4929,2
3pa2jyxkg3,5762,6
3pm2mk8lg3,1268,1
3xqr4bjgpn,3189,1
3jr4wwj96n,4184,1
38vj676mon,7422,0
38mbw4k7pn,25505,2
38mx5zzoon,3723,3
nbmj25bome,13447,0
nvol5mx7qe,4722,0
ed8v7dqqdn,11042,0
3l6v946xz3,12205,0
nb47rp52me,555,24
23laq6r9ye,3232,2
3w745yxpyn,960,0
3wo24l9mze,5279,1
3pabodlj93,2453,2
z37vddlbx3,3966,0
34qd77mwpe,11620,0
nqppvpj7ke,21508,18
nbk84zlpan,2085,29
3l6logz473,3430,0
3o8o8ar4gn,7598,0
3py7z8mbz3,757,1
3xy65mqzle,663,3
nyxzr457de,529,50
38jp2mbgon,5778,4
3zrjvydyje,2182,0
qnvv92lxqn,954,0
3a8albrbme,2930,4
73obvazyzn,675,0
e2gv62qlk3,4770,2
366752o5o3,5674,2
2nyyp7g5yn,1366,4
ngg82bq8rn,2493,1
83z7qd688n,2251,9
ng6ypgkqze,8630,0
ng8zgooyr3,9113,0
nyg65lvyzn,6960,1
3lmw9v26be,557,31
3lok2bv4d3,2387,1
37b7r872ve,38938,6
3okq9gm7yn,7504,2
e5pqbqwag3,3199,1
erqdjgzjl3,852,0
ed824gpwgn,951,0
3lpgmavlbe,5410,3
nvopxdw4je,56076,7
lj3j9996ng,3806,0
qe2okd7x7n,1400,2
3oyobjgqye,1709,0
nmmwq9xajn,43088,1
63xzvx29ln,826,3
3zr6vx4g7e,2004,0
3zz2mw8vw3,19749,1
34k8jjm5me,9898,1
39rm5z5mp3,23786,0
39l9dddl73,1389,0
3622r94ojn,280,87
e2vo99azk3,739,1
nyab8jlpgn,1163,1
