"sku","cost","Montreal"
m39joq8jbe,4992,0
349z7b6zkn,3643,1
nmmpv4ojxn,211,0
z37jkpmq93,7492,2
34qw6rbxye,3933,9
pedw2a77wn,3509,27
nqlo6v8om3,3001,1
z37b7mmgwe,1216,1
nvko4abrj3,9632,0
nm2958x4j3,1870,12
nmz2py9ld3,2914,2
349owxpqkn,2721,3
3zwj868a83,16300,0
3lxj6pgmz3,1958,3
3lb57kab7n,268,1
34pm66qo43,3660,13
366877b4j3,935,9
3w4l7jv7xn,2638,12
3l6p4a7wz3,1569,6
3orkyobjz3,5511,2
ekzb2j2dre,12780,7
3wvy9b9qbn,172,29
ed75bwbywe,3138,0
367q58prxe,3378,2
3pyw5987g3,671,15
3ook28yvg3,791,2
34ba4v7gme,5090,2
39jdpa26de,1942,4
nvrddyp5pe,7642,13
3zzx9ay843,6263,2
ekgq722xg3,6972,2
36v7wqwaoe,1492,2
3o8jwkbpyn,16849,2
39gzqq4mpe,1116,8
362ydgdkjn,34337,2
ed8xqypawn,875,31
38kx8dyv43,178,18
ekq4bb5pge,2149,1
39lj7q5jg3,979,15
83wpdmv5mn,11804,0
nq258yp9on,9663,1
34pjwxxmm3,700,27
er56v2pj73,2138,50
nyq8zpjzz3,3464,11
3j72gk2kw3,688,19
xer5w8r5j3,1344,1
nbkxgxglxn,1809,15
g38qr89bo3,5863,1
nm4g46pkxn,360,45
nm9vxdqb9e,1779,13
nb6kxokz23,13120,0
3xv9oarkle,2260,0
366bzp49x3,2396,12
3x6g6b9wx3,867,0
nbk8ogk7yn,446,4
38kvb292d3,1394,2
3a866pk9de,15274,1
er5g2y8x93,2224,6
ekgj8pmz23,84487,4
3lpq9kmqze,1208,2
3wxk6r8aqe,6776,5
ek4rk68w53,2880,20
3497mpgbkn,1754,5
ny4kx6jqln,8553,1
nm2bmzv993,834,1
3l7a7d7yze,2677,11
38v7v6b54n,6768,5
ekqqlwva4e,2655,1
nqpvxo9xze,228,4
ekzmmqkz4e,5019,5
3p7jpgq4z3,5448,1
3zxj4wmg4e,19977,3
3px4wbrr9n,8342,1
edqp44gw4n,1792,8
83z2z5jwj3,1057,3
ed88zxopgn,1278,16
er7poppdln,820,50
34p2mwk7p3,563,7
e2bpd658je,30619,6
edqazm4kzn,1108,8
3lomp7p9b3,123,5
3pqvowm78e,879,50
3o8l84856n,3477,1
34gjjo5lk3,871,1
e2m7928aa3,1360,2
ng6mvlylae,1414,6
3zx58oj94e,5574,1
38vbp2oddn,34923,3
nmmwzm4yvn,2659,6
39zx5dbmbn,3671,11
e2jwm9v8j3,1225,3
34kj5v22pe,3989,2
3a7l46z483,4077,3
nba6b7yz9e,578,50
nb8mpkxv9n,5727,1
34kwq78zpe,576,17
ergr9zok5n,2664,3
3oo7gq2l63,21862,0
e52aozrv4e,545,21
3ar9ggzm7n,2064,17
ngb67mv5r3,2433,1
3a5wl8v4de,743,6
39xx77ljb3,2583,2
ngazkrydbn,826,26
e55q267bge,3811,6
3l822294bn,3346,2
nv9728kqje,8357,2
3x6qy7b6l3,2411,1
36724g9mke,1965,7
3l76qpdjbe,3141,1
nb6w9v7my3,2903,20
j3jlwob8pn,329,22
38vr2qo95n,1124,2
e55lv2rj9e,5259,4
3l796xa5ye,17258,0
3wvd7axmzn,4452,24
3azo298bde,316,15
e5p874jbg3,206,0
346xxrvqkn,8718,0
edqb4l4gzn,889,16
3waoblr9yn,3135,50
3ayb26rdb3,7115,8
37xqvr7l9n,610,2
j3j8bv7a9e,3183,1
ekoqqbvxdn,8334,3
o3pap4mx93,7047,0
37amb2q893,1080,5
erayz74m7n,2511,1
nbm49prxxe,2656,4
ekbqda8a5e,2685,0
39ryql92b3,5205,1
3p2xqzgbge,7571,0
er7x2y7o5n,5524,4
374z899zv3,1249,2
3j27vdlb9e,401,46
edqq98awwn,820,1
3xdo7zp7pe,1554,4
e22j9ojmde,3090,2
73oxqv8w63,2842,0
edy6am84de,2138,50
3pg7y65qb3,1519,6
3zgbbpv7wn,5234,2
nqa9xgz4me,4103,10
3xlgwm4gd3,3868,2
nyawzd5dzn,3175,3
3zp6d6g27n,1757,3
3aldvbv98n,1223,3
396j4287y3,7728,9
e5lapm4lrn,1212,3
nqykmqpyoe,12203,1
ek7ody9253,1327,1
ekqx7g4dge,3988,2
nv96or7yje,4135,6
nqapooqr6e,1221,1
3wo9wxdoye,3730,2
x3a27vzade,1407,3
3zr25pgv6e,7030,1
3zw42zpy43,2860,3
erylogpjjn,1881,0
nm2ylvyod3,3839,7
3xzxar98kn,7517,2
3aypo9v773,508,2
367gwpyrke,10116,18
j3jbzyx6oe,1854,2
345az9vx4e,2867,10
37ml4xw9w3,2754,7
3z7ryyo86n,980,4
edy9487lwe,893,3
ny44ba2mdn,1063,1
349qpjmrjn,976,1
z37lvkj7xn,20990,2
3968mqa9g3,4034,0
nyal2pxrzn,135,11
e5mqaxxwr3,3017,0
nvyoo8dqqn,2461,0
ekbqvzl44e,1201,2
nqd46ompoe,6227,1
nb648m8lx3,929,1
nbaq9yo9ae,3133,5
erbgjr6z83,5869,10
nqdqwbq9we,2966,2
nv9x96krpe,6008,5
nyxzbl7mze,1531,3
3zdvzbq46n,5383,10
nm9kqxozke,1591,5
3paqx5pjg3,786,3
37mpbzrzw3,1801,1
37oq47jgxn,4651,6
erdlo6py8n,2177,3
38m92zz9pn,16627,2
362zrw9ykn,10033,1
wnb9z2md93,4960,2
e2jp5pgld3,2223,1
73o4z89wke,4077,2
34gag8gay3,176,22
ek2jlqvlre,8993,1
3zx6xz9bwe,4735,2
nvzrvxx5j3,1643,2
365xrbbwon,2974,4
3zr8owmvwe,8179,1
3xqzx9k6dn,4619,5
nq894m57kn,1912,2
3wl42k8mme,654,12
nyxzyp7xde,2299,1
3zgl8bm76n,5506,1
ekz4gjpr4e,929,17
erbqoyakl3,41278,1
ngvlbqv8an,4792,2
3pl5d5qmgn,2319,0
3jvoy75vx3,608,3
9eko9w7mdn,3775,1
369aj5zgo3,1662,3
37b46amxwe,2736,0
3jr5p9r8on,24679,2
3lmypo5w7e,158,50
e5vxodm7g3,2285,4
edqlovwpdn,5491,4
wnbkxdbl9n,3188,2
ekq7r7x7re,4013,11
m39zl57y7n,995,18
3jvy6y28p3,2567,5
36pgmplo8e,1532,5
36pjzpxp9e,4075,2
3pqbg2b6ge,2288,21
nb6lox9ga3,12073,3
nqv84ba7oe,402,12
3zaaxbqy4n,250,18
3al469p9dn,5575,1
er6gxy9d5e,614,9
e55vg9yqge,5411,5
34prkzk943,867,0
39r7vov5g3,2522,2
345b6495me,4566,1
nvkr5l8qq3,3757,2
nq6bdqm9w3,2016,4
3a7joby7b3,3035,1
edxkoa58z3,3193,6
3wyxwobkqn,8480,1
e5l5vj49on,918,11
3wwxyg2bb3,6013,8
erqrxl5d93,8137,1
edyg7rwdde,1052,0
3l7mxxp8be,914,2
3a8a48zq8e,787,3
e25j6xrm7e,2951,10
3x6adxbyx3,8569,4
nyko4lwqy3,8536,1
3xrpgz2qd3,1939,1
3lr55v2go3,1101,3
j3j7am9763,347,3
3jvdl529o3,6701,2
ng8q69k8a3,860,13
ngl9rz9kze,2666,1
era7ox9k5n,38831,0
e2589p8wde,1470,2
e2jgb5vya3,3741,2
x3a79dwv3r,6146,0
3oyljvkoge,1557,1
edz72opzgn,1960,4
3aq5k9k9ve,5948,5
3pqm5xdvze,5928,1
3a58b8z2me,31226,4
38wpw8ro43,989,1
3758xa4gwe,629,5
34jy7o8m43,45094,1
37aabygow3,75,50
3j8g7gyr9e,2549,2
e5bmlmwa9e,6704,3
nggva2bazn,778,1
edo49gxgw3,4011,1
3lbkw2lwdn,32971,1
34p4w8m4y3,6174,1
38drlpy84n,3513,0
83zz5qdj43,5918,3
3zdovoxgjn,1733,2
ngam2goman,4682,1
3xyymlw7xe,2515,0
nvv4dvxxjn,6769,2
nby5295j2e,4218,0
3zrdqblq4e,1164,2
36vj8mmk8e,1527,1
e24k4vrd63,15235,10
ngbdxqv4a3,627,1
38d26wdw5n,858,4
3j22jpv26e,2943,1
3xr7bjmkd3,3505,1
3zgj82ak4n,1767,12
ed8pdga6wn,3019,15
l34rqplvkn,7580,1
nmqb6yp7j3,277,3
ekgdovx853,8133,9
369ggm75o3,3223,7
38z5bb5x53,1449,1
edkyo8wzdn,997,0
3zaqojyq8n,37170,1
3o4ybvky9e,1088,2
3j2xpj67we,19376,0
edxrxmold3,20460,1
3pqgrvb29e,10419,6
3lb6r8z9on,6350,41
ekoa2zz95n,985,2
9ek8lzzbde,1359,2
346lqp56mn,532,13
3jrpd87vwn,885,3
edxa4xgwg3,469,50
37xdkmz9jn,5929,1
39zwm7vmdn,7739,13
3647gxjgxe,1581,4
3zwga2jr63,4492,6
ed8oyykrwn,3273,2
e524aok9oe,878,12
x36xbbryo3,1194,1
379j6kml9n,1578,0
nyrkvjy9de,7729,5
3a725bljd3,36020,0
38wlqg76o3,504,9
er5q2dak93,2159,16
23loo79md3,2653,0
ekbdop8p4e,10974,0
37xm9kz4jn,2386,3
ny7ddq56dn,2357,21
3o8way5zgn,255,27
nmr7d64mde,627,1
ekb8pjmvre,1840,2
nybmzgwpy3,4554,2
39g2bpjbbe,3716,50
nvvz9b8rqn,1115,1
3zl5oz997e,847,0
nmz27rpzd3,11907,2
369oq9jb93,830,1
3pmld9ra93,2684,2
3xx9q8kwd3,7371,2
3lx6jbw6d3,5643,1
ed7j2pqqze,171,41
3948gvj5be,2882,1
erd6pyyjln,22069,1
nm2k4rzlx3,2499,3
382ovj2943,23851,1
z37rdrqpnl,178,18
3825qvkw53,3209,3
3xy4b2l5de,4897,4
nyak48oj9n,4739,4
3zzjrz2m63,14894,1
nvoql86ype,5103,5
3zljvrmv4e,871,1
39xxyvjjb3,7866,1
63x9qya843,1084,1
3albr998bn,2498,1
39g9gj52be,4467,1
37mp48kdj3,13231,2
3xv5yrlzke,1109,25
3jrq8jzqxn,7275,5
36py9gogoe,11687,0
nmrkqdajxe,1097,10
ekq8a58b5e,1583,12
edxrkgkq43,6894,2
e25apoqgae,4604,6
nqldodk4m3,4334,1
37bdbmkwwe,2831,5
3zadwqqg7n,8672,1
nm98zpavje,300,20
364k7djk8e,1608,8
nb7ar5q9ye,414,0
3xorgqgy43,1895,2
e57wxjk8o3,1623,3
e55pglyare,426,3
3lxq4l5pb3,3214,2
3xrgamjdx3,16455,1
e2548494ke,736,3
pedaqrxb2e,5497,6
nmka5xkmj3,3218,4
eralyakl8n,3616,1
e2dmkkwad3,1073,5
e24y222gj3,714,1
e596olybbn,1515,9
ek8zm5mm5e,1887,2
nvq4j2r8b3,14749,1
3orwqwol63,2072,50
e2vavzjv73,5211,2
l34xvz7qpn,1071,36
nqza5qrpmn,942,8
3lxxa52pz3,3564,1
nbmm7gmzme,665,3
63x67l6wp3,2868,2
ek4abr5l23,2459,0
edkpvvlvzn,554,25
37xap6x5pn,2206,1
nb4xgkpkye,2801,4
36pq5xll9e,5904,1
ek28b7zy5e,2176,6
er5ov8jp83,13739,2
ekgqxx7or3,1861,3
nyykdb4wyn,2483,12
x36r9oyv93,3120,1
3jmzokvz63,1247,1
38w25m4l43,591,6
3xdvx6gzke,4136,6
3a8a2gzd8e,3449,3
3arpkz48mn,7787,0
3ob9bbp8zn,14199,1
nyxzwr2bde,942,4
3py567r7g3,2033,10
3jr6r9o2on,1109,25
ny48l644ln,1929,17
ek9x49w25n,1666,5
3oy8grbdke,1226,5
3j6pmwr6on,2528,0
3zrpab5b8e,51315,2
3l7784g7be,3104,2
g38bow59o3,1666,1
nvplzv6ypn,1358,8
edkzjxzl2n,880,3
83w7okb6qn,915,1
er6j6lvy8e,1353,3
37rvrdy2vn,3652,4
ng9wwopjve,7262,2
3wv5pdbxxn,860,2
ekgkqbp653,2549,4
wnmaa6gwvn,4400,1
3j2kavrrpe,910,23
36pz28ba9e,8834,2
3loxoolpb3,541,0
3j6ywapp9n,1110,3
nq697dzrm3,1962,1
3arrj8b6mn,2715,16
3jm7lxlp63,1250,2
3zk6746683,4235,3
38daz859dn,2721,1
384wavmyon,14009,2
3xadylm4le,1108,29
er5k6gxz93,498,6
nmm8w792xn,2800,1
ek8ldg8vde,1226,5
edzgoop7zn,8992,2
l34z2yw8ke,2532,10
rnq6om2jk3,2299,4
362dk48zon,547,50
3azl4krzde,2099,5
3xy8vr4w4e,1710,1
nvvvkkzobn,11402,0
ngg45kmvpn,1127,1
erqzvwd593,165,50
ek7paobkd3,1456,2
nboxz82dm3,4946,6
366lvrvz93,1244,1
e5v2mmq443,10371,0
38vkydlwdn,4219,3
3wwlm4r2q3,295,4
3wklgl2qx3,6330,22
ekzrdjjy4e,1854,3
nvz666yvj3,683,17
3o8bwzq7yn,4084,2
e5v7yolqo3,243,3
ekbqovl52e,1593,3
3o2z2kzdzn,860,3
nyyy6o6ogn,3908,23
39rpw5m6b3,544,3
3pgk4dx8z3,3118,8
e22yl5p4ke,1472,11
3wxydgyzxe,7397,4
3xoxzmogd3,1812,2
3ob5v2x66n,1555,4
346jm5xqyn,4642,23
x3a524lwde,4037,2
36yr2yqaxe,2527,6
374ox6rm93,2982,1
3xl7qmmqk3,2289,0
346dq296jn,5623,0
nqp6vaapwe,1673,1
nvqykp69j3,260,43
nyxg6jrx9e,3687,1
er5pqzwv53,454,2
edpzvzjy2e,1435,12
3xlao6zqp3,15125,1
nbazlk9mme,2109,4
nvrzb4a2je,718,18
34bbwqr74e,12982,1
3ola2pv793,1368,1
367gzjxboe,3931,1
x36yymmwke,2933,2
3lo6ajzzo3,406,4
ng9rb4lzbe,3169,0
396jogkog3,2859,2
3l7vma4qze,197,43
382jvmlj53,1509,1
e598258a4n,249,3
ngqbpojdr3,958,1
38dk4p9m5n,1027,8
nyxvogda9e,260,2
3w4o4o7yxn,870,10
e2vywl2vj3,348,3
nvoxmldabe,12018,3
374dmg4xw3,1790,20
e556rz9goe,6440,1
ngb54xw5p3,2990,17
er6qgyy67e,985,7
3o86l5k4kn,14439,1
3zgj26y78n,7396,2
ekzoyqzw4e,2299,2
nm2zj56l93,2511,4
382db8d9o3,4901,6
xerqdjdo53,10388,1
37r8orkpvn,1035,4
38dlg7455n,878,12
3x6gxxjkx3,33939,3
nvb4qymyj3,867,0
nvq5kpdyb3,2713,1
38zy6rlwo3,411,2
ek4oy62bg3,922,5
nqab78kaoe,1937,2
nm47vdk9xn,3525,2
ng9k8zb9re,775,2
j3j4mrobo3,21009,10
3wkrxl7mz3,7767,0
x36pkrlbje,687,5
3jv9y6y4x3,10172,0
nmmpoybddn,4618,6
ngambzb8vn,1021,13
er2jwxg973,191,11
nb49xjykae,1934,3
3pqdo6aqge,833,3
3l8zj2ozyn,5749,9
3wvgjbpoxn,7267,0
3zrqwpax7e,2933,19
ngvllkbwvn,3373,13
3lrblz7gb3,3906,5
3wwp6o2kq3,3449,1
nvbjqv7rx3,3086,1
3jq565bowe,290,16
3l645wrmy3,1984,2
3l7m8akgoe,20659,3
3a9d85dlvn,2512,1
edk7aqqk2n,1992,0
edy47bd5we,2301,3
3obbzxz5gn,2598,17
3zw4d9o6j3,798,3
x3abqvw87e,1649,1
3zx5wzag6e,222,15
nyybd5dkln,2299,2
3xqqwxrzpn,6051,1
m39md9p7ge,5769,0
x3arayyy8n,2329,4
ngqlbwwwa3,1678,2
3jz69zg6we,3754,0
23lp6kxgbe,306,4
nmkz45l9d3,4916,3
349l2mdrmn,9015,4
39grjaaope,3904,1
nyav498kgn,1208,32
nydg9r5kln,9585,2
e57bb2pwb3,659,7
394awj4pbe,755,22
e2a5qb7rk3,5661,0
3pq9wm4y9e,2832,0
3okkw2aakn,4577,0
3l7xzqmd7e,2784,5
nydyydrvgn,34146,3
e22rrvpg7e,5626,15
e5loowv8rn,2643,25
3pm56gdlk3,3233,1
36v8d85lje,6543,0
nqpogrdawe,835,1
3jmy5jm8x3,1276,4
nbm2rqo72e,16300,0
nm42qv7j9n,3249,7
3965j668g3,7833,1
e24ml4pqd3,4049,10
nybw8yl5d3,1328,3
3ozkgr9k9n,1172,4
3ol6227863,4560,0
3p2yg5v49e,885,3
ng978y97re,1499,3
e2djxrpzk3,7658,0
e5582mm6be,1404,5
erd482w55n,1929,1
nq6kroglz3,10380,8
er6b9rzo8e,904,6
3zka7aay63,1645,1
3xloa78pp3,868,0
e5lrvz2rrn,935,1
3aydaa6883,979,15
nqqbo4a26n,5428,1
3a7dl6yqd3,692,3
3j7z9oadw3,2638,34
ny45av5ozn,2874,32
e5gkbdlxo3,885,10
3zdlk2prwn,3687,1
73olbl4293,6062,0
e25ymvrmde,250,18
ery475yjjn,2741,2
39b7bwpkdn,13069,4
nmor5595ve,21594,3
34pzzzxpm3,1178,3
x369kovjx3,4136,2
39g2q44wbe,1560,1
4e5w99pdoe,1826,2
36284aqv9n,3968,3
3pkapd8a8e,170,1
3ob29boagn,1206,7
374z4y2793,7299,0
ngvm5bpgzn,7136,9
3zrk7mma4e,1481,12
nqz2gr7lon,1296,5
erqk9dlo73,9125,1
3pyq2x2vz3,2145,2
er76rr57ln,11609,0
nyb9yod6z3,1292,46
38xz462zje,1606,2
37blvpkbve,4283,1
3l8z2oq6dn,2652,2
x36r8p25o3,1465,0
382l2xz953,1491,50
e5997w8rgn,2194,16
38zr9axkj3,2104,2
3jqmq9wdwe,3527,2
3xr4r2zqk3,5914,3
3w76qzarxn,2299,8
ngl9ook5pe,6127,4
e5bplv66ge,5586,2
3lpqpzvyde,228,1
o3p42jrlg3,3872,1
37m9qo6bp3,41335,2
e2dq7jzqj3,2174,27
nvbxrvrdb3,44563,0
edxwrm2lw3,4578,1
nygqgra6gn,2062,0
3wkpqyjzb3,5140,21
37xa47mo9n,1929,5
2nyg7k96dn,2519,4
nyagyj29gn,1045,5
j3j7j89zp3,1206,9
3olybmmzg3,10176,1
nbv7vyvlxe,2867,4
3j6ojyggwn,868,0
3jrmpbpg6n,3158,10
ed7p545zge,1693,5
37bgwd9kje,24873,1
3xl4blmo43,1829,16
z37k69d4we,5301,1
nv4g9qr9bn,500,4
3zraadwy6e,4923,0
nbm8v57yye,8567,1
pedokz8kz3,5829,1
erdgvdyx9n,822,1
3j67dvr86n,738,1
e5vywl9gr3,623,10
nmm5gj4gkn,1612,2
nv4q2a5vqn,7014,10
3z7y5bxmwn,687,4
3l6y6vgmy3,2331,0
nq6godwxm3,1970,50
3jx7pbr6xn,4297,2
3pym92rwb3,130,15
37rbyzla9n,4090,1
3742lya2v3,2616,0
o3pzxx2wge,257,7
nvk6o96z23,1352,2
3xrkl2pyx3,5281,0
3xq5zy8mln,2290,7
3zl6mrw66e,627,1
nyb7rdgwd3,4590,6
38v27dzjdn,2825,1
nvky4mw823,743,3
nyakvgzyyn,1358,8
3jmbyv7d93,632,7
3zdajml96n,7561,1
e57rvp7or3,2720,12
3wxdxkrvye,1078,8
3orlrkg2z3,7714,2
edd5lrbd4e,2564,3
nyrdyrlm9e,1247,2
3p2yol5zge,17734,1
nqqj5yzgkn,3225,4
4ngvkxm5pn,14030,1
3zk72gvv43,5656,4
34pd2j7mk3,4061,0
e55q4yomre,5698,1
34556x2jje,4225,13
era7mr9mjn,3875,5
z3796lpx9n,16384,9
36v9bgajje,1037,15
pedv9oq52e,9224,2
3xlvy58v43,1320,14
edoz428443,943,1
3waw7kmpbn,1057,3
erqg5lvp73,3643,10
83wbd5g5q3,4728,9
3p228lavze,8971,6
nq82b2x76n,4838,1
3zzal5rvj3,1820,0
3wwdm7zry3,691,14
3lr56pdkb3,2885,2
nqalqyglme,2237,3
edz2zzpqgn,544,2
362k59zd8n,1267,4
edzb82bqwn,2272,20
3lomwzqj73,488,5
erb96z2qj3,2705,0
nyrmg5j7ye,4806,2
3lb4m76wbn,935,9
3ay2dpk8v3,2818,3
3xvm67llxe,798,2
3lbd7qvzzn,3312,4
3ok9mvva6n,9507,1
erbl4vgm73,1417,1
37m2zaxav3,4043,18
34q9d86kpe,14821,2
edolv5brz3,825,3
3lr2wqzlz3,1715,4
nbkjb8wlan,1790,29
e2dpal5g63,583,2
edkwjypmgn,1047,6
edqd46xxdn,1977,1
o3po9zpb8n,243,4
3l6o2jjq73,608,1
l346goozjn,10679,4
3oz9oxwmzn,1113,1
nv9p9plwpe,1748,1
38xglgazje,4213,0
3625xvbrjn,828,3
e52aom5abe,2344,9
qnv4x4orbn,1491,20
nq29b6pwkn,2538,2
nq62q774z3,1395,3
3o48gagj6e,3907,1
nmz6zorjv3,31947,10
nmklggpgk3,947,11
ed78dmdode,17430,14
qe2ldlr4dn,1102,1
4e5mqolqr3,5598,2
e5ly5j78on,9687,1
x3ak4ymp8e,2466,6
3l6o2klp73,1406,3
37bwl5gg9e,1384,6
3jzpkp72oe,1522,3
nmqvxv8dk3,5302,12
3zd6o4v26n,5132,1
nggpgqdrpn,2844,7
3ol5w4xj63,442,3
3j77lbrzo3,6279,2
374azj4p93,5836,2
ekqjbpg44e,4107,20
edka72ma2n,8080,8
nb795xlzae,8939,22
e24v4x9m63,8763,0
e57rmmgvo3,1592,1
3a8llpdo8e,436,1
edx4dj9543,4312,3
nvyozor7bn,1249,2
3wlwpb7wze,2280,13
nvroglgqxe,3403,1
3pxvajj4zn,12260,4
nqpy6968ze,1504,7
e24a8qq863,3734,16
nb69agd293,11192,2
ng9wvzv9ve,1072,2
34xgydmlkn,3628,1
3lpx66alde,3873,1
3l2mk7mzbn,1812,2
ngox49rdae,4236,1
83ww8rayz3,5748,4
3o4r9ap8ze,1854,2
3jxr2ajypn,3599,1
edzz5o5lzn,167,24
e5pgvl85r3,4527,7
nbkjogmy9n,4093,1
39bj4rx5yn,1084,18
3ollrpvwz3,1174,1
3aymqxmkm3,513,1
er2llqy573,972,50
nbmmm45bme,1206,7
3zwz7rxpj3,7254,6
nv48k9p22n,821,1
37ab7754p3,4807,3
3684d67vkn,12877,1
3pmqadq7z3,1088,2
e2govwzl63,1108,13
38kbpak543,2620,2
nmk7ovy5k3,1852,1
edzyl7ab4n,768,50
83zlzlll6e,1368,27
e5542qolge,4673,8
nq26gwodwn,2986,6
3xva9vbz4e,4077,6
83w2g778q3,262,33
382b479gd3,2299,29
39jbl289ye,2216,13
3zrxyx7v7e,4538,0
er2ya5qyl3,4800,1
e5lyq76qrn,4528,3
39rk6ay2p3,9920,0
z37bzxmgje,5826,8
3lp6kabobe,16882,6
nmzz7wowj3,8806,1
edzdxqj22n,6406,1
er5o292553,3143,5
nm2yvx48j3,4644,1
3667w6k693,904,6
edgdbozjze,2130,1
nmmkwoz7vn,3046,1
nyx4zq6gze,3341,2
36562m7kjn,1259,2
34qm4b2rpe,2202,1
3469my92kn,989,2
39rgqymrb3,415,13
qnv65awm2e,229,10
e2djbkv873,1954,24
ng95zd4lbe,496,50
3l7jq64aze,3940,4
346xjv58kn,907,2
nvbxdb6aq3,7554,0
364dq42dxe,1620,5
3jv2qpqkp3,12368,0
nvv9lzvr2n,941,0
ny7vw2wmln,957,2
o3p2d9bzge,1409,11
37x5o4bawn,1127,9
3xaa59gqle,318,21
38wkgmrr43,2589,2
e5myvqlgo3,1320,1
3oyggdd4ge,941,0
34xp82574n,1359,16
384q6kzm5n,1274,4
367qyb2wxe,10771,0
ek258xrpde,377,1
ng9kpxjbre,84487,4
36pj6qpdje,2263,20
3zar9xxw4n,513,1
37mbvy8jx3,1533,50
edyqd2vkge,711,18
nybd7x8m93,3725,11
3w7vwj48yn,1945,2
3jvdq2dp93,10196,1
3ol4j29263,3893,7
nba5pwlzye,8987,20
364qwp6loe,27068,6
3lmzy6bgde,832,9
3pqxvrgxze,12671,2
3jzvw4jjoe,885,8
3zlyzmyx8e,868,0
3ozl48z79n,2823,4
3arpz6yodn,8016,0
3zklboobj3,1687,1
3pabw4o7b3,6391,5
nq2yyl7wwn,507,10
nvrpa795be,10876,0
346qdzz7pn,934,12
3pl574rw8n,3252,0
er5jgzao53,2356,0
pedl8xomw3,2304,2
368l7z2r9n,2213,4
4ngojwgrpe,7004,6
nbarjdk9ye,859,4
nqljoqlmm3,968,3
3a882l9rme,187,1
nb8qvvmr2n,2179,1
3o84yzml6n,7944,1
nyy67v5lyn,80,10
nvpr47zvbn,7314,2
3xykow2yke,588,1
3zzrx2yv83,34584,1
3j82p7dw9e,4821,17
366blj8z83,5099,3
3z7dra5bwn,6711,0
34k58pw4me,1837,2
3pq7k4kobe,1700,8
36y8588voe,1901,1
23l2po9dzn,10449,1
384482x65n,13078,1
erddvkvp7n,1344,1
nm8w89abv3,7769,4
e2alq4kj73,1596,7
ng4o76zaan,20775,1
3wqo4k6zx3,2221,3
ng49rx9grn,3658,2
3wk85d5vx3,1754,4
3xx9vxqvk3,4084,1
375rzplqje,6070,0
nv9wpd9zxe,187,36
3pyz8qawb3,868,1
nbaxblzwxe,1125,47
362kypqokn,7273,1
39r7vr4pg3,1267,4
nmk55xdqx3,2476,6
83z48257jn,1344,5
nyxd9g5bde,356,10
nb8qk46pan,1400,4
ekz8ak7z4e,8098,0
37mo2m75v3,1434,4
3zzx8a97w3,580,50
nggbdb65an,2133,2
3l69jodjd3,397,1
34boblxkme,6750,9
3p7bqd2kk3,1986,3
3pyorr4vz3,306,5
4e5a89qqg3,768,50
x36x96mzk3,1525,7
38zrbrx4o3,9128,0
nv9ld77vxe,1096,1
er6mr8joje,2295,50
3lrvg5z8d3,5638,12
nvbdz4m7q3,539,4
37mkkmxlw3,2830,2
3466yb44pn,14894,1
3p2v9omaze,22842,1
nmq88vdld3,4180,6
er5ozwrq93,172,4
ekqbr2zj4e,1172,2
365d4v4r9n,11512,3
nvrq7kxdpe,947,11
3xyqkzxpde,1609,3
edxwylar23,897,1
3zgdbyqy8n,597,1
37aro4prj3,10206,1
3pa248d683,3991,3
39zgmzv2gn,790,5
3oovdrxak3,1912,1
39rdvkbyg3,722,2
ngabvqwzzn,2587,1
nyx6g2a9ge,1454,3
3a5yoldl8e,2894,1
83zoj2yz4e,4128,1
3l7yjpqwoe,255,1
37bvggy9pe,6054,4
36o49r2vx3,475,2
nvkyvrw723,177,29
375p9b8bpe,1445,1
er62ogjz8e,2823,3
3wl8lrolbe,1761,1
3l6lyjqyb3,4214,13
3zx7ab256e,1060,4
nqlxrjd2z3,843,23
3zrmd24l6e,4147,4
4ngjx277rn,4054,1
ekzjzrz84e,1043,2
ek7bdykq23,3262,3
3jxwwb2gxn,7931,50
3axa4yd4dn,3804,3
36ybar9q8e,1812,2
x36b244k8n,8718,1
3xo6gm97l3,3263,7
364kro7pje,5349,2
3px8d8bxzn,8072,2
3pajyazxg3,2925,3
3aqob4y2me,2287,1
nm2qr7l8d3,11353,4
3zdwdrqk4n,33717,2
3jvgajbgx3,2231,1
edd4q267ge,3382,0
3wkak2j6x3,768,50
ek4pbzkdr3,1569,4
edy86gx4we,3291,24
3wo9ogq6be,2955,5
83wrozwpbe,3434,4
23lrypkb3o,9679,50
nqal5g7gme,10307,1
3ood768kg3,1885,1
3l6b7m5do3,492,16
e2dpb57k63,8506,1
ny4o4oj8dn,8056,2
g38ldd6kje,1137,4
3j6p9m8don,3430,1
e22oy44aae,768,50
3p2x8dpb9e,3271,9
3al7px58dn,7197,1
3z7ml6k84n,1539,2
e2by5zxyae,1201,18
63xmb2y4ke,3093,3
edo7qbw623,903,7
39zdbaxrgn,1048,0
er66a6bb8e,6181,1
3o2m5mragn,1035,9
4e5o7z82rn,2029,3
nvoq9xmlpe,728,0
nq66gzxdm3,171,50
x369d9g8o3,5161,17
3xl6v6d843,4103,1
3oolxljp63,139,2
3lbdgrgr7n,4910,0
nyakxml2gn,2680,0
3oryqrorz3,27815,2
3zrwzj5q6e,6751,2
ng86j5kdr3,3749,2
nbo6yd4l93,4882,3
3pg6lj6a93,7112,2
3zkoyv4r63,1667,7
