"sku","cost_price","Vancouver"
ek9llkqd2n,21545,0
nvylqvz2bn,4368,4
375vr4w6xe,8159,3
3lmow2pvze,1146,2
m39bmm7pgn,3495,1
ed7l8dj5de,1484,2
ek88yjpz2e,4927,0
4ngrm5kpbe,758,1
3wlj9b64ze,1052,4
e55kbbxpre,19229,1
e598r9gk9n,2490,3
3arawk957n,397,37
vl344rj3q6,3107,2
nbymyxj92e,1635,0
3zwz5wwp43,17060,0
rnqq5py9mn,6668,0
nggrxdodvn,840,0
er572jv683,7197,0
3wqz4aq6b3,4549,0
qe2pg845d3,11836,0
ergkwdz9ln,2102,3
e5zgmddkge,187,1
nq6q4zp4o3,171,0
23lv5zaz7e,2607,0
ekgo7kj223,4533,0
3zx872r86e,1564,3
ery7v9o9jn,1403,0
3lapqlx4oe,245,0
nmod6kr99e,10495,6
o3p7mook32,1068,0
ng9r5ddape,2848,0
3xoombjvd3,2912,1
3457mj2gke,1214,1
xerkmqrd83,675,25
edyj5o8d4e,2405,2
nmr78dk8de,11463,1
3ax8yalddn,5019,0
3l6kxb57o3,6372,80
3lxjolrm73,3863,1
37vwqov6x3,821,1
3lb9l4lydn,3218,0
ekodq54pdn,5400,0
3opd54vb6e,2220,1
3j2wrkpgpe,980,0
37x7rrw7jn,8015,0
3xl4kaq9k3,107,2
4ngwwvm7r3,3056,2
nvoxzq9xqe,6941,0
3j6xrx6a9n,1163,0
e5vwjjxjb3,12275,1
edx5rr9oz3,3245,0
36vp5q6xxe,4452,0
3456j542me,2222,1
3964lwdwp3,4467,1
e2b4jklr7e,11874,0
nmmvp9bakn,391,0
366vlaayj3,293,13
nvr5koj8qe,341,81
nv47kay7qn,462,1
er78qxko9n,1499,0
3462bg9qpn,3261,1
e2vdzlyrj3,2230,3
3x6ww2lx43,16133,1
34pvmpq2y3,6034,4
375677y9we,1933,8
ngogoydlze,4466,1
e529zlwxbe,1278,6
nmmyj7kavn,10009,1
er7z8g5v7n,25667,1
nyqyrq5ol3,2019,0
nqqvy8ozkn,2327,0
3j6xlww29n,1415,2
3j85kzl7we,5203,0
nggqbjazzn,18456,3
nq8b966pon,6714,24
ed86aqb9dn,9774,0
23lj785jde,13899,1
nvr5vkxope,3974,4
3zaxpyxqwn,7546,4
nyrxbzkg9e,25594,2
3x65opv9k3,8609,1
ek2zlm6yre,11552,1
e2jpqk6j73,30932,1
erqolyjr93,1022,0
362l4aggjn,27299,1
er7kp2lpln,1661,0
l348pdg54e,3485,0
3ozm56rv6n,1726,0
nvq7vwabb3,2987,3
ny74pzp8gn,644,3
l34x7v8ynq,1730,0
3xyl49a6pe,12651,0
3jqppo45pe,27957,3
ng82gqp4b3,5343,0
nm99vv6lje,7909,0
394jwz6a7e,3728,3
3pgddqg8b3,2765,0
3lorplxly3,6113,5
3pqlzo4lze,660,3
nb8vvogpyn,1069,0
ngoj8jowae,2652,0
er5dvdzg53,1409,2
3w4822klyn,4438,0
erqjprpx53,41,0
39j4g8b7ye,16853,1
o3pgaov993,3338,4
83zdlgyk6n,4653,0
nqyb24z5ze,4858,1
73o965op63,2355,0
37rvbp9pwn,8494,0
nq2v4rl8wn,25782,0
ekqo6oo9re,8568,0
3xa7bd4bpe,4109,1
nbkd6voa9n,2825,2
3pmpwqy6k3,19043,5
e2glm82pd3,4525,1
edzkrgwp4n,9722,1
nygd98mq9n,1285,1
3o8j4rm8zn,2973,2
wnb89xzang,5796,0
3o44xjj49e,22778,0
3al22rkbvn,7879,1
ergyzk6ojn,2469,0
38w8oj97o3,3880,2
nmzwm8lvk3,1582,0
nvrm5byzbe,45898,0
edxy9x72d3,1647,250
edgxxlqv2e,4791,1
e2j784gba3,1390,0
73ol8jqq93,8419,0
nm45xlvjdn,10569,0
ekzgzya8re,1564,2
wnm6ppwwke,2420,2
366jby9qo3,1593,5
39rx2zw6y3,35099,1
3al6ly467n,1638,3
er2k8alq83,9856,1
3647jmwj8e,6981,0
eddm4z75de,352,5
er7rj9rkln,6337,11
er6b2pya8e,5238,0
nmz4bkx2d3,1192,0
e5zxaawkge,1402,14
e5zpgorqre,4573,5
3obzd7wwkn,689,3
3x65d9d7l3,799,2
3zz6zpk673,8652,1
xerqj4z5l3,2272,2
nmdzl7dgjn,349,0
ng8xr5dar3,9901,1
3o4zl7wwye,1173,1
3arp8gjgbn,6856,0
3o2zrjy6kn,1401,0
e5gxz52jr3,8848,0
e5lo56rpbn,622,1
3lab8m9kye,4655,1
z37pm7z9v3,1858,10
39zpyxq47n,1332,3
379aqw2x9n,1328,470
e5pvya9243,1704,1
39lvwq2gy3,836,2
3oygvo67ze,1576,2
73olwpakk3,1594,0
ngq728ppv3,3516,0
3w4klm7bzn,11707,1
3aydwk9mv3,2541,6
edkwvayqgn,6734,4
e59kd5dgbn,365,0
nvkvxzw5p3,20779,1
ngqr25yqr3,186,0
3zgy6kx7jn,4216,1
e5gkwa8893,2030,1
nv92opw4pe,7522,0
ng9r84wdae,3237,0
nmm2pm47jn,995,1
pedgxmlwze,4963,0
ny4o27o7gn,2385,0
3w72v4wvqn,4074,0
nvqg7ay9p3,2405,0
nbmmqbox2e,3589,0
nm874dg9d3,917,4
39z6lqd8dn,526,0
nvqqr7bgq3,17552,1
e2mkrjjpd3,18034,7
er2blwrl73,1551,0
394kpzpbde,6000,1
ngoldzlaae,7808,0
nvb46wvdb3,21595,0
3o4wmg28ke,5948,4
3xrrog6y43,1119,1
e59z559grn,3235,2
erydal5pjn,7937,1
erggmvabln,8088,2
ek4p6brv43,13053,2
ngakmy7kpn,21990,1
3lmk4v2kbe,1576,0
3824vvbao3,3167,0
nygdrzmpgn,1726,1
3oldr57bz3,3842,2
e5po4dpjg3,6900,0
nb7odd7bye,1868,1
ngly6kvabe,811,4
3xaaa5k84e,4202,1
34g76vzok3,407,2
nq669kkpw3,916,4
nb6zm2dpm3,8560,0
x36k84xpxn,1378,2
3azpy6rj7e,6153,4
nybvdmd6d3,13415,0
e5vmoy44b3,8159,0
3j2zgj9gxe,5223,0
3zw7bl9d83,669,8
ed78yrggwe,5027,2
37xoa5249n,274,5
3wqpy5dwx3,4290,0
ekqlpdyw2e,3863,5
3l8965b8bn,338,12
3oy6aw4vge,13662,1
3jqv89l5pe,4404,0
37o9pvqwxn,4682,0
nqybdqy7ke,8991,1
ek24xlxv2e,10437,2
39jkr7m57e,357,2
3w44vdbkmn,254,1
edd696a54e,1292,0
3aygqgq2m3,17676,0
3jm7ralyp3,600,0
e5zz7zakoe,1116,43
36pymmxoxe,1712,0
3o8zj46w6n,6943,0
ek7pvvlj53,20901,1
wnbk2jl8yn,904,2
3wwb9qqoz3,1164,1
3xy2pg6a4e,3102,1
3w7yj986yn,3574,1
ekq6lw4mge,12405,0
382gk26wj3,3236,3
3w7bq7yazn,6449,0
3pa2lxyrz3,2214,2
3ok5kzlbgn,4989,0
e25a9agjde,1179,0
38v867m2pn,629,0
3677kyavje,6993,1
3ooyrqq793,45361,1
qnvwyqbgq3,3471,3
e2brjjjv7e,16843,1
nmroaajxxe,1489,1
2nyxjzpgye,6936,1
ngl8qo69re,7018,2
nmzxk9v7d3,5415,1
edkv7jk6gn,1234,1
3jr4d5gdpn,5755,5
e2j2xlyxd3,11546,0
39jmok8l7e,1755,2
nbkdl6lxyn,1055,0
ek8qqy6g5e,2454,0
34kbgkldme,1228,2
er5o28adj3,5707,3
3966o6m6d3,2350,0
3jma67op93,4281,9
ed7q24oz4e,1552,7
3zg275xywn,315,5
36o8g7kg93,237,1
9ekrzdm7dn,3133,0
e5vwprm4b3,1292,2
e558b85zge,2421,2
nmqljqa493,1658,5
3667px2gj3,7947,0
xer6ry5kle,1254,0
3lo592qwz3,7576,1
3wlkp5d6be,910,0
37rpl8xqwn,1038,0
e5p94o55g3,4992,3
ek4w96p9g3,3451,7
3wl4drm9qe,4537,2
nq8qd5akmn,1074,2
3o4xr7xz9e,7768,1
wnbawq6lxe,1858,1
e25kovzl7e,7174,1
qe24wbrr63,5322,0
pedramlrg3,3162,0
3jvzb22oo3,5052,0
xerkmlvx73,10549,0
38d9ak7gdn,4938,0
nyro4825de,4781,0
3o4wlx2bye,930,1
nm8vgaj993,15627,1
3z77jj6p4n,3146,0
nyb5zvpdd3,1258,1
wnbw7l682n,16413,1
37rbmmb5xn,4950,0
3lx75zox73,3039,1
34j7aa8ym3,903,6
34g6o2b443,9202,0
edyml7y84e,4113,0
edzrz9p94n,2064,6
nyaqzxpdgn,6907,1
34ba9765pe,6619,3
37926dz5wn,4183,0
9ek8ld5zge,5005,0
ekzrpygm5e,1603,7
37by6vojxe,9275,6
nyaqog5mgn,2482,2
3zg89mqpjn,184,2
ngqgm74br3,8311,4
3xxqmvxwk3,7605,0
nyr8amj79e,1108,2
e59lxv7xbn,307,0
3zkrq7kv83,12991,10
ekgplx2zr3,2020,1
63xp6wdyxe,23932,1
e5g6p6rx93,788,1
3ooo74w7z3,1345,0
3j6547odon,2642,1
3okmv9zm6n,715,0
qnvp7zy9jn,812,2
4ng7y8vvnv,8052,1
3lp4ojypye,7799,1
nvb4zjrbj3,2724,1
3lxdaxx2y3,669,24
34koglwope,5227,10
ng65vrb4ae,11400,0
3j222554pe,8402,4
pedo66rqw3,693,0
374pl4g293,2043,5
3xord7bdd3,1496,2
ekb8w6w82e,1651,0
z37rj44zwn,14664,2
edyg76xg4e,1487,1
e25lq8boke,3916,2
3wao2r6mxn,40111,0
37xv9opx9n,4398,1
wnbwvakyxn,6872,2
3lbg4rlqdn,7335,0
nv4w9rjaqn,1292,2
3woroaoobe,5883,0
nqaky4oooe,3985,1
3lrjlldgz3,17136,0
edg8rylvwe,6096,0
era95zqb9n,17609,1
nbodw7wry3,10371,1
nbo8yv7jm3,2102,0
nmmpb46adn,814,0
3wv6mmp5xn,1474,1
3wkpj65yb3,11165,0
nvbojjjb23,27177,6
nybav2rmy3,2107,2
3pqj7bwj8e,8934,0
37agggkyv3,11875,1
34gywq7ym3,7722,1
3wkz2pvmz3,2384,0
3lmbqqpzye,8848,2
er7kq9vb8n,1895,4
nm95vw4y9e,5664,0
nydbg4mmzn,5215,0
3zxv8krb7e,8033,0
er7aa79jjn,2505,1
l34478qg43,1376,3
36pp2lzaoe,595,4
nbmoxwoaye,2192,4
nbkb92rb9n,2759,0
39xjkyzxb3,2837,0
3wqdz576b3,6537,0
38vd6pozon,370,2
xer7d6627n,17276,1
38w8wqoj43,2783,6
34grr2vxk3,1040,1
345o4ayw4e,8382,0
nyk7y9a9g3,2571,1
83zzovx834,30874,0
37mpmr6jj3,8343,1
3xz896lzdn,3876,2
3or64r6793,4593,0
m395qazwyn,4636,0
3oky44kryn,428,12
3o2968wwgn,1191,1
37o552b99n,9406,2
edx6rkv723,1192,1
nvk45xa6q3,20779,1
ery5vd58ln,1784,0
qnv4v5z9pn,3023,2
37brd5kvxe,6415,0
3wwpza68b3,516,0
39gp7owxde,1860,0
nybp8wjxz3,19978,0
er6ljqyr9e,2182,3
374a7xbpx3,1232,0
3jr6p287xn,1507,2
nmkvqqpoj3,24292,1
3ob8javyyn,793,1
ny7drglwln,31066,0
edxadzpp23,2131,2
3way5vyazn,3327,4
nm2moor6x3,7629,0
ekgq9xwr53,1752,0
edo9pqlzd3,755,4
nm8qjx8gx3,1049,0
37mxv96kx3,20020,1
362jzvvvjn,3528,1
3xz8d2doln,766,1
nyq78jyvy3,1172,3
erbzag2mj3,37934,1
3w4wrk96xn,3025,4
nvk26gk4x3,4082,21
m39wr85bdn,5375,1
38vooor7dn,280,0
3alwwvgw7n,1796,2
nvp95jjw2n,1124,0
3plgv6ymgn,5730,0
39wbqxdwbn,1228,1
3wv76j98xn,16208,2
4ng2l4lab3,3358,0
3jmqlx74o3,1622,54
3wljd6lome,8663,2
34kk5p89pe,7613,3
3xybklpqle,6846,0
nbkq48wdyn,12357,0
nqa86499we,1530,0
erqrwr4p53,1160,2
38vk9kk9on,178,4
xer8pmzwj3,9249,0
ekqx86ol2e,5719,1
e5gd89prb3,7815,6
nmkl7dyjd3,6753,1
ek4w5p7g53,2413,0
36ydjzk4ke,30448,1
ergv2mvyjn,4089,0
3xq984g5kn,9614,1
nb76pko69e,3424,0
3wlmk2rbqe,2447,0
83zblb5843,6153,4
3pxpqagqzn,6186,0
nmmdy2dl9n,151,1
3l6vmabjy3,2482,2
nb6z9ryky3,582,0
3xyjldqj4e,1030,2
9ek9br692n,6277,2
38d4j4lqpn,1645,1
3678axwaxe,5942,0
36y79xdjxe,12873,3
4ng8v88oz3,6812,1
34pk6bp7j3,8482,1
nmogq8549e,5310,1
erdxy856ln,450,1
38kyq2wx43,3515,0
nvbyva7qx3,57,12
3wa7gzkxmn,1965,1
nyrq95a9ge,9914,1
e5ll9rjlbn,2907,1
nqyp7o8y6e,1471,5
3xylkww5le,1979,0
e5ma8vlvr3,442,0
nv985b7dbe,1354,2
3arrgpr6bn,1199,2
nb7gb6569e,1686,1
3xo6ga8gk3,1720,0
e5bmb7449e,5551,0
e2drpd7jd3,1310,0
nyqdp4a8y3,9319,1
nm8pd65rv3,2553,2
3xadrb55le,8079,2
nq65yka2o3,4235,0
3wl7zzjvxe,901,6
nb68v2za93,7720,0
3zwvmzakw3,20551,1
3zlkmary8e,2764,1
3o4ymw64ke,12260,0
e2mq4b92k3,15819,3
39zbrmmgyn,3929,1
394jlyxxpe,4420,0
e24ykv5mj3,17909,0
ek9wj82jgn,14996,4
36274xvd8n,16970,0
3j2l55lrxe,1542,1
e22ox95x6e,1309,2
3lx84q5xz3,3896,2
3l26va5xbn,3768,0
nvk8oqj7j3,95,0
nykwxzrwy3,1588,100
34qqbdw5ye,5000,1
nm96qd5zxe,7970,2
3j8yryxroe,4985,0
349zl4wzkn,1709,1
3l22mq6o7n,1726,2
3zlmmrlvwe,1906,1
3j7xl64gx3,1634,1
2nyw4wayz3,4306,1
3xrxwzdpk3,5768,1
nb856mp9xn,456,19
3lxayzl5z3,3394,1
3l8bdl24on,20697,1
395grwja7n,1693,0
3xaoo9wvke,4749,1
edg6gq8lge,7465,1
e5zv2ko4re,1097,0
wnbyxdzb9e,10628,2
nbv8vqg7ye,11761,1
x3aplrqkb3,10369,0
nykad9zwz3,1204,0
edx49papd3,1225,0
3arll76qbn,4417,2
nyd97vv8yn,11126,17
3lb4wo7w7n,154,1
3662vqrxx3,11809,2
xerrgyxp8e,1206,2
366w65ak83,1593,0
e5lzlx7oon,6437,80
e2vj6bjgj3,4370,5
37vy9x5mx3,8270,2
3pm8zb2g83,1553,1
l34m8744y3,7034,0
3oow7g4py3,664,2
wnm65727ve,5078,4
83zbojo873,1361,1
3jxyvwwjon,6175,0
edo69kgrw3,5632,2
3wqa68xlm3,11597,0
3jr2o5j66n,2594,0
nykd2wy4l3,40056,1
ng6aw5d2be,1592,0
er6pwzpq9e,18518,0
nvvx5pbrbn,13091,0
3px2awlogn,1205,0
23lwmjjwzn,1828,1
3wylpbmxzn,2843,0
nqlaqay9w3,12687,2
37bwxdz4xe,1259,3
366axxj293,565,70
34jgwk2843,9642,0
nvqw5m6lj3,1869,1
ny726vmjyn,1840,0
3wooqzq9ze,4736,2
3o49vz4g9e,9879,2
edo4ozjaw3,5025,1
wnmay7lbxn,2309,1
3az9mag97e,3766,0
37rwg995xn,23396,1
3xlkyaybl3,29307,1
3zkqy26p73,648,111
3l8g2jy5bn,6751,1
3wx7d8jpme,3145,0
3wklq82wz3,15030,6
3ol7j27rk3,24338,1
37mzklxqj3,3339,0
3l6oaxl8b3,40278,0
34kyxlvy4e,1215,0
375954dqje,18792,0
nyxqopwgde,23955,0
l34w8b5p4e,7663,1
3l2bvob9zn,2204,1
3pllqjr9kn,446,2
3lblgagz7n,1552,7
ek7mzqmm23,755,4
3xr69pzpp3,2264,1
nqlyggmym3,5631,0
3pqqqy7qge,1218,0
nmm8r448xn,2718,0
ekzdb99k5e,177,2
nyd8qj4p9n,611,141
e59k6dgvon,16545,2
3o46y7loge,1196,2
j3j7bdz2w3,1498,1
3l2oo2x5on,2862,60
edgvq67jge,744,2
3okmoljygn,4723,0
3jz4aajoxe,20016,5
3l2yb2887n,1704,4
nm8bpdwjj3,3596,2
nyry5y5ale,2354,60
nby7rw5lme,11780,0
34b8o4yxje,6604,0
3azrad7ybe,5082,0
2nyz7rwvg3,6553,0
34godwzok3,1956,3
m39o9pbdp3,917,1
3ozlmg54kn,567,0
3a58g6rqve,993,0
375797rlje,4281,0
37ak6qr4w3,2075,0
ngag48q2rn,16260,1
nm2dwoj9k3,618,0
365zpvm8kn,1920,0
38v754m6dn,204,34
erbql5ag73,1485,0
nb88xxqzxn,19446,1
39j5jjgq7e,6556,1
nbolkvk6m3,2266,5
3woj27lmme,6457,7
e25rkkorke,6856,5
e5plogd9o3,7799,0
nmzp65q8j3,2956,2
39rkpyggy3,3259,2
3ww2mzjqb3,4640,0
er2a4w6wj3,492,0
nbkakovxmn,775,0
38z6pa6gj3,2144,2
e2aad9w573,2932,5
3xr6kdwjk3,597,2
37akx6j8x3,10032,1
34qbx5b2ye,3093,5
3azdddl6de,1271,0
3ollvyp793,30056,0
3xo5yb4bd3,495,7
3ood28b4g3,8007,0
nyr5d2m7le,7036,1
z37mo2g993,20008,3
ngo9rlyare,12036,2
3zkwzdmbw3,731,0
ngv465xjzn,32343,0
3a7vav4xd3,5514,3
3xr2d5z9k3,9105,0
3l7w4mdbde,13238,1
3lpr2yljbe,1286,0
39bgqxw7yn,6368,0
3l29y85ozn,436,15
3xzgyalopn,2532,2
374ar72gx3,10506,2
374jx7obp3,17092,3
nm9vd6b7ke,13281,1
nggya5qrzn,6374,0
345v4kq4pe,4049,0
nqqz4jxg6n,18312,0
3xrbzkrgk3,6876,2
368rm9yz8n,1800,0
ngoboqwyre,3175,40
nbm2rqo72e,17629,0
34bkyggrye,6697,1
34p75rk7j3,640,4
ng8vwmwyp3,34092,0
3pgb99md93,1520,4
39brzzrddn,283,20
nq2m5yg9wn,24839,1
j3jlolxo6n,1167,3
e2v6dvv5d3,3270,0
g38q2lz5o3,6294,0
e24g57l5a3,652,3
nbyjy9b72e,8008,2
3lmjqj477e,1718,0
3aqoj5mlbe,15434,0
368vzg4a8n,966,3
3l8gwl7q7n,3735,1
ny4mr9x2dn,5446,4
38vlopbddn,638,0
38xqw5k5je,1037,0
382v9bw7p3,3995,1
e24xp2dqd3,11606,1
nmrlyx9qve,5403,2
e5pwvqjo93,824,0
3o26v8pzyn,52935,0
e2o56plvdn,3330,0
3wyq2mqobn,3048,1
ek4zj26y53,5954,0
38mp7d99pn,7168,2
nykb65yr93,1134,1
39b62gq2bn,9381,0
nggwko4abn,4133,0
e5gdopbo43,9064,1
e57wxjk8o3,1691,0
e5g4qzg543,2633,1
3zrw8jkgwe,23598,0
nvq7rgq823,7576,0
3pygzlb593,5251,0
3l8py26qbn,968,0
erbw6lyjj3,13297,0
3jqdmvowoe,3558,1
3olqmx4qy3,1032,1
3xxbkkkzp3,8163,8
3a7qwwrkb3,3822,5
3jm829m2o3,2949,3
e2j87w4bd3,6080,0
3l657apyd3,20653,4
e2bogvgjje,2763,0
ng9277zkbe,8752,0
34gvgvvaj3,13920,2
ekyz5r8vg3,2835,2
34qgpakmye,7017,1
nqdkg4kjwe,11157,2
l34bwpyzje,1372,20
3o2zopk4gn,1439,1
36p5kqp5je,5992,1
38x95v2vde,2591,2
34p988dmj3,95,2
3xv6obxk4e,2661,2
83z968qx6e,3934,0
3l7qmy8yde,1499,0
3j6mdyo9wn,1440,0
3x64mdkdp3,7512,0
e5mgldgpo3,1198,0
39bo624ydn,396,0
3orjjlq4y3,2144,2
e25qoqamje,618,0
34jzbwzj43,518,2
nm2d2g7g93,10302,5
nmqmkjxg93,2733,1
nqzlb76won,271,0
3j2bpakv6e,2741,0
3wqpvybxx3,5290,2
nm8qr28gx3,971,6
38zaod7yo3,850,1
362dw474kn,2239,3
3wwbbj99m3,5032,8
3paz5j9xz3,1770,2
365v4o99xn,1036,0
nqq6aq5don,1049,1
3xqz864dxn,552,2
3wk4mkloq3,6148,0
3orj76oqz3,4150,1
3l6d8qpbb3,13346,0
ng9l8mp6ze,4909,1
37oq4vqa9n,7608,1
38jbdl585n,4058,1
x36xxxwjj3,1902,0
edxo8qkq43,882,0
39bar7d8bn,1493,4
3758rpqawe,6993,1
3lappbw87e,4439,6
nb69mkoda3,1160,5
39lgqlqwd3,11942,1
73o47wdo6e,3577,0
ek7jlblk43,17374,1
23l7avdxoe,6876,0
nmd446kdkn,29825,0
39z54vk2gn,5694,2
3wyk9gajxn,2806,0
3l6kd7d9d3,2643,2
nvbo29xpq3,11402,1
3zxgzg7zje,2940,3
ekoxydlyrn,13470,1
379rw52l9n,3129,0
3j6m8kdopn,2616,1
38kd5dm7p3,8406,1
3aylm2ylv3,8159,0
e52glooqge,348,0
3l89ooooyn,5269,4
384kbrgzdn,5129,0
3jv8okw5w3,2833,3
nqd74zraze,5453,1
ngqm2qrgp3,1112,0
3p2llk85ge,11085,1
edxd4d6d23,1360,2
nqvaqxwk6e,9315,0
3zwm2voo43,1403,0
3ookqqawg3,943,4
ergq8ovgln,1045,5
37vo98p993,4447,2
3jvqolzpx3,11469,1
3okm8jjd6n,10492,13
3o8x99p5zn,1150,3
nb6kawmjx3,13687,0
3945am2kbe,10709,3
34q4kzagke,19075,2
e525v8az4e,542,1
nmq8wmybj3,1101,7
3zkb982pw3,10555,2
era4jbmr9n,237,3
39zbmd9lbn,1291,2
edz72z8rzn,23715,1
nv9bo5jqbe,11040,2
nbark44dme,1861,0
38vz8xaojn,2498,3
nqaxqpdzme,3323,30
3zdl2r287n,2732,0
3828xprqp3,2714,0
nqqaop8bzn,11088,2
z37morw8w3,4155,0
3a8bvwk6de,22045,0
rnq4pqzxze,1456,2
3w46vbj8zn,809,0
375pk24vwe,4795,2
erylkz4bjn,1728,3
nmqka5ryd3,172,8
ekqoqgqzge,436,0
3jzj98b8xe,11143,0
nmrgzdmy9e,949,0
wnmo5g86de,478,5
nm4rxxam9n,10574,0
37rrz7m9pn,2738,3
3zzmvgqd43,1677,0
4ngv86jorn,3762,1
3paq52vjg3,391,0
368abgl6kn,755,4
38zkboaop3,3844,2
ek79bgw9r3,4143,1
ng9zj5xvre,2236,4
3665mq5xo3,7279,0
ekqz7kq8de,8200,0
nyxzkg2pze,532,3
3o2zpabqyn,3691,0
ekbrbgo2de,827,0
nyykbmjpzn,4228,2
3a8oz9bk8e,782,4
3pg2opym93,11996,1
m39lrrrp73,1088,1
ngab7zrjrn,3630,1
4ngrkkxaze,2380,0
364db8alke,3702,1
nglx8lplve,3985,2
nba9akxp2e,1376,3
3wykbqbqyn,596,2
3659kjmkjn,4872,0
3xldyvv543,6542,0
o3pvxw9k93,1784,0
3j8vvzpb6e,592,0
nmdkvpl5kn,3867,0
o3po54wokn,2070,0
3xqzow5jpn,883,2
edpdbwroze,514,4
ekz8mrjore,1557,2
nbokpm65a3,172,8
wnmorrz9xe,15525,1
3xyop8bq4e,7438,0
3o25pll7yn,23987,0
364yom6ake,3029,2
ek9m785y2n,3822,2
nggjddo7vn,1326,1
3p29w66kge,246,0
x3689o6won,6238,0
37xyqz7ywn,3043,3
4ngw4xppv3,809,1
367pq2rzje,276,13
nbmo6da89e,1293,14
38jqmo5xdn,1053,0
3jlvv6oz9n,8554,0
edq6z9gvwn,1806,1
3a52j5ap8e,3442,0
3xqw4lkzdn,2230,3
erdx5ql69n,3251,0
ped6a4ra43,14201,0
ekzao92p2e,7724,0
nmzqgl5d93,582,6
nyxodwxw9e,7578,1
34k2wr76pe,151,0
384rpgw24n,509,1
3xz2kvpvln,2559,0
3o4rrbl2ge,8311,4
349ma2v6kn,6153,0
3zz2652843,811,0
39w24b467n,7576,2
nvob9yo9je,6331,0
er7rogyl5n,4466,1
nglxmqmqae,1555,2
nbmv2plgxe,7207,0
nyb7a9aqg3,6685,0
erbr5kayj3,5115,4
nvyzavlg2n,12320,1
e2bmjamjke,1890,2
nb8wgpym9n,12397,5
nb4xj9po9e,7161,2
34q6rgxk4e,1228,1
3xxlx5ldx3,9402,0
382x4a6x43,2588,0
4e5dbj5mr3,569,0
73om9yvo9e,4741,1
3ar22rjgdn,600,0
382rgoov53,5395,0
39rw4b8mg3,1281,3
ergm9jqv7n,1410,1
3wv5o65vzn,3849,0
ek85r5l9re,7475,0
er27poyk53,245,3
3l25xb9o7n,2987,0
3aqazw26be,3491,3
j3jg6y7bx3,2654,33
3z7o7ybj4n,1480,1
nbvjpadgae,1296,0
ekg9gwyg43,2845,0
3jxjg6d7on,455,4
3xaqyjlxke,4457,1
3aqmqwp68e,8487,0
nm2w5p7xk3,9067,6
3xvqqbgzde,21088,0
e22oyqzy7e,1081,3
e55o598ooe,5039,2
ped7mm494e,2698,1
3lom8w5dz3,2149,3
3o8m5zz9zn,372,0
39jxjdz2ye,613,0
nb6mjvov93,5665,1
edowg8y8w3,9690,0
3p2o7axlze,792,0
erb5b5z5j3,3281,2
3j2bg64qoe,1415,2
3pa6p9xd83,2944,0
wnmxaqv7xe,1194,0
nqyomlrk6e,9583,1
e572gomj93,5756,1
nbv8lwvm2e,17276,1
ngag4rwlbn,2625,1
34bjzpwm4e,5400,3
39g78apxpe,1474,1
xermbj57jn,8218,4
9ek7kxjxg3,9005,0
e2jg88qx73,8123,2
nmz28mq7d3,6059,2
nvqv9odxp3,849,1
er5wxr9283,5795,4
3xr8vp5kd3,2016,4
3j2og6q8xe,146,53
39lkzdkl73,5632,0
37xdwboppn,4504,0
3o26qkg4kn,3470,2
nb8xvqobxn,673,0
nvrgpyybpe,1129,1
er6o59klje,5539,24
e229gpo57e,8046,2
38x2lg4doe,179,46
366446z293,1254,1
3xyq5l7zke,24083,1
nqy7zw8mke,12432,2
nbo94by5y3,4459,1
3pqywvvyze,7835,1
362lzw8l8n,2249,0
3xv4gwo44e,12028,2
3jqk2pdawe,48912,0
nvbl6b6bj3,5099,0
36y7ob8v9e,1757,9
3a88d9b2de,122,7
37aojzkkp3,7441,0
nb74rj6w2e,2096,1
ek8lkovw2e,3361,6
39jkzblpge,2606,1
3l2vj9kgzn,29795,2
3zzmg5mv83,3032,0
e5p8mym743,4359,2
3pkgdpplze,5099,11
e5gapox4g3,4549,2
ng97lzb5be,2887,5
e2j657kgj3,1101,3
3p7wmbr693,1055,0
erqvkz7l93,1902,1
ek76wymv43,3780,0
39j2oqdgbe,631,0
9ek87al95e,5554,1
nqz5y652zn,27190,0
38k4q8kj43,6688,0
nvq62w8zp3,5648,2
38kvp7alj3,2662,1
3xrdzvrwk3,6156,0
39rzgmp5y3,37154,0
23lbx949zn,2632,1
3aya4pwrb3,1882,1
ng92gozbpe,1855,3
rnqzjw9ykn,582,6
nmkya59r93,1134,9
edxmgyj7g3,4973,0
nvb4aor423,21682,2
37m9k8mwp3,53137,0
nb4d7gvzae,905,0
nydyydrvgn,34479,0
e25rmbkvae,3170,0
nyx7wpvjze,10313,0
ek29mbrxge,15549,0
3l7a5jkz7e,1202,0
nyb9bwm4z3,4534,0
38x4jday4e,26032,3
3zp77drwjn,8754,1
36vy4pyw9e,118,4
eradjb4xln,3259,2
3jqdlgxkoe,2124,1
qe2j4aw7d3,29452,2
3825qo6kp3,717,0
er2p4dq6l3,2929,0
e2vrapkyj3,2370,2
3a8jw5v97e,887,2
ekqx52744e,5514,2
346rrljrkn,4703,1
nqzqbbg2zn,1253,1
e55xpqoyoe,10241,1
xerop95b9e,7984,1
edk8boqkdn,1023,0
erylb8x67n,4119,1
39x6d65l73,2608,0
3ob8lovm9n,4296,4
e2blr29mae,8294,1
3652bqo8on,1947,2
34pw4ym2j3,559,0
e55yq8g54e,1952,1
e5bq9mqpge,2216,0
3za8kmqp8n,1212,2
nggxqmmapn,294,0
3o4xwyv8ye,292,10
