"sku","cost_price","montreal"
39r7vr4pg3,1223,0
nmk55xdqx3,2688,6
83z48257jn,1253,0
nyxd9g5bde,299,5
nb8qk46pan,1306,0
ekz8ak7z4e,6955,2
37mo2m75v3,1596,3
3zzx8a97w3,653,24
nggbdb65an,2335,2
3l69jodjd3,361,8
34boblxkme,5346,3
3p7bqd2kk3,1616,6
3pyorr4vz3,279,7
4e5a89qqg3,173,102
x36x96mzk3,1117,42
38zrbrx4o3,9742,0
nv9ld77vxe,1161,3
er6mr8joje,1395,2
3lrvg5z8d3,4152,0
nvbdz4m7q3,523,0
37mkkmxlw3,2891,2
3466yb44pn,17011,0
3p2v9omaze,24788,1
nmq88vdld3,2835,8
er5ozwrq93,158,1
ekqbr2zj4e,1094,0
365d4v4r9n,14511,2
nvrq7kxdpe,785,8
3xyqkzxpde,1579,3
edxwylar23,669,2
3zgdbyqy8n,552,3
37aro4prj3,11433,1
3pa248d683,4087,3
39zgmzv2gn,1011,3
3oovdrxak3,2028,1
39rdvkbyg3,724,360
ngabvqwzzn,2217,3
nyx6g2a9ge,1355,0
3a5yoldl8e,2989,9
83zoj2yz4e,3846,0
3l7yjpqwoe,234,5
37bvggy9pe,5172,16
36o49r2vx3,459,4
nvkyvrw723,162,0
375p9b8bpe,1347,0
er62ogjz8e,2723,5
3wl8lrolbe,1698,0
3l6lyjqyb3,5207,6
3zx7ab256e,1023,0
nqlxrjd2z3,821,0
3zrmd24l6e,4729,0
4ngjx277rn,4186,1
ekzjzrz84e,1124,4
ek7bdykq23,2922,7
3jxwwb2gxn,6799,2
3axa4yd4dn,3284,18
36ybar9q8e,1700,0
x36b244k8n,11403,0
3xo6gm97l3,2245,84
364kro7pje,4634,22
3px8d8bxzn,9220,0
3pajyazxg3,2973,2
3aqob4y2me,2670,2
nm2qr7l8d3,12277,1
3zdwdrqk4n,32333,0
3jvgajbgx3,2363,1
edd4q267ge,3419,1
3wkak2j6x3,185,218
ek4pbzkdr3,1531,8
edy86gx4we,3826,23
3wo9ogq6be,2884,0
83wrozwpbe,2054,5
23lrypkb3o,7529,0
nqal5g7gme,11457,0
3ood768kg3,2144,2
3l6b7m5do3,483,4
e2dpb57k63,9014,4
ny4o4oj8dn,8690,3
g38ldd6kje,1035,2
3j6p9m8don,4140,0
e22oy44aae,173,13
3p2x8dpb9e,2843,3
3al7px58dn,3829,5
3z7ml6k84n,1317,1
e2by5zxyae,1183,1
63xmb2y4ke,2845,1
edo7qbw623,843,0
39zdbaxrgn,997,0
er66a6bb8e,6385,1
3o2m5mragn,998,0
4e5o7z82rn,1893,1
nvoq9xmlpe,773,0
nq66gzxdm3,172,0
x369d9g8o3,4008,5
3xl6v6d843,4239,2
3oolxljp63,140,0
3lbdgrgr7n,5403,0
nyakxml2gn,2912,4
3oryqrorz3,28720,1
3zrwzj5q6e,7196,1
ng86j5kdr3,4798,3
nbo6yd4l93,4820,2
3pg6lj6a93,6627,2
3zkoyv4r63,1374,2
3xrdzvrwk3,6156,0
3wx22pw7qe,910,5
nq6kla9qo3,107,0
ekg64m86r3,501,3
3lo28gp973,1199,5
e52j68ob9e,2873,3
ny76v2lyyn,2851,2
3wolavxvye,264,0
3jx2rjoaxn,678,2
3zzymqlmj3,10857,0
nqzpxd28kn,755,0
349w65a7pn,6822,0
er7l5z777n,2473,10
e5ml74vg93,2596,2
er7qdg8p7n,3006,1
3o48m4zo6e,3946,1
384xoxjmjn,457,190
ekoyyz254n,921,0
3zga2jrqwn,4026,9
z37w4p4xje,4652,18
23lxmzoy3o,267,0
3lm4wyzbze,2854,2
nyg7y52gdn,1014,0
36vqvlqd8e,4585,5
3l6xv4x8z3,2035,0
39gpylvmde,3678,2
3pgr8v5pk3,3218,9
3799vxy4vn,4310,0
2ny4y27d9n,7448,1
nygqq98bgn,4649,12
nmzpd5drk3,2359,3
3zxl8l298e,1253,5
3l8gkjqdbn,1285,10
2nyr29xvde,1522,1
erdx7pd97n,4591,31
nqpqxrg7me,2112,1
379owk25xn,311,5
nbyozb8mye,5050,3
3jzoa2k79e,11040,2
ek7w295k53,3218,0
e5vpoz24b3,2447,0
nqywkkazoe,1381,0
3az9or9v8e,903,0
ek9xqzkl4n,819,0
3462bdlg4n,8308,1
3l688pkro3,2973,5
e5p6kgrxo3,328,31
3j7baxkow3,10047,1
nb4k29wpae,1153,5
3o2rqrykgn,2628,2
3zazk7go6n,2628,3
3wl49a55qe,10092,1
73orlqpmg3,2251,14
3lmjjrqyde,216,10
2nyoydqdge,968,0
38849dpg43,1434,0
nykqlzgly3,11830,1
39b6zo7x7n,3128,0
346k72pjkn,10568,1
3oz576kxgn,6835,2
3zdbzdvwjn,3010,1
nqdxk2kgke,730,11
nbojovvpx3,1431,0
ngqak4zlb3,1400,8
nm4adkpyvn,4379,3
nv9zj56jje,53340,1
364gpapjke,3092,24
nggp4jjyrn,2251,6
38mq4jdkon,743,0
3j2q7kpp9e,12328,0
ekoxvrdbrn,2408,80
e2vjwlqo73,3413,1
3w77g4q2zn,744,0
3xyvdjpwde,902,18
39x6oqamg3,4380,3
e52yl4vxge,1102,3
38vadyrjjn,5125,1
e5vo442m93,624,0
3oy57arbye,6995,5
349ymmooyn,5215,0
369qwzv6j3,2230,13
3jrpogdlpn,27535,0
ek28g7m95e,8001,1
3jrrvpkoon,2063,0
edybz9vjge,2173,0
3jql546m6e,1047,0
34p754l6k3,5858,0
37bm2z45we,4389,0
3xa9v9aoke,2772,3
nby9gl8v2e,6369,0
34qwz5aoke,598,1
3lr8jymd73,15863,0
38x9vz9kpe,3998,13
34q8ogaxpe,12570,2
3zw7bl9d83,669,8
38wdv45aj3,4045,3
3lxjgx2bz3,8520,0
edgqrl7dge,256,1
3pakd8zkb3,9231,1
x3alx5ybnr,5280,2
e559abkkre,931,0
g389akvdoe,953,3
3zw75rwj83,14192,0
3wyl2x25bn,1996,5
39grzyw8ye,800,0
pedojpx7d3,13796,1
3arjvx77vn,1030,0
39ld2m5kd3,692,4
3882m25jo3,33180,1
37ay79zjp3,1837,1
3lxo6vd6d3,6034,5
3axjdg9gvn,1817,10
63xqgv49xn,852,1
er2w482v73,1063,2
3j6z9j5k9n,2973,1
3oljml9lk3,1746,4
34xpjo6jjn,1123,30
38m52o69pn,4139,12
38dvz75dpn,12091,2
83zxxjbq7e,1177,0
ngbpgl64b3,2361,0
3wkw5d8rb3,92,4
pedkq4vown,7506,0
83zyz4p96n,1239,0
nykmaqyp93,1906,4
3lm9q5j5be,5682,0
38xojqglje,1540,4
e24r9qm563,3622,1
3p7ydby8b3,1523,5
34pr27g9y3,176,0
nmqwy4z9d3,13276,0
3lx8oq4g73,1507,3
ek95aj9d5n,1507,0
3l2m2yyzon,3383,2
ek27qvjxre,1512,1
nybjaqm4y3,837,1
3lr9ml5gz3,2994,18
e52wd7mv4e,5807,3
37ba6xo4xe,11363,11
nbyzjgya9e,1304,2
38vpp46don,7683,0
nygbqyb6ln,5454,2
ngqbg76ap3,1603,4
3w48l8qmzn,4820,5
ek7py6ag43,4413,0
3xrwmjdvl3,1761,5
edgozp66ze,3761,5
ngqdg7p9b3,729,0
3pk4j8598e,1014,46
3wvj9xr4yn,5656,2
nydz45qmln,5783,1
3a88a7mq7e,974,0
3jv57ykyo3,22520,2
382ow5kv53,2974,1
er4gg6y7jn,6294,1
3lmrawzlbe,308,1
3ax76gppvn,7292,3
3xxar4orx3,1341,4
nvvb64bxpn,13226,1
3wyg4a6myn,19682,1
ped48bkd2e,108,2
3axgmvpybn,3194,10
3a94ra5r8n,458,74
nv9p27xxpe,971,2
e5p8g989g3,2479,1
edpzybvy2e,8858,0
37a27jk6v3,295,17
nqlkkk4zm3,611,28
nm4b2gvokn,3728,0
nmk5gwlbj3,10845,1
nqvdlmxl6e,4579,2
e5vg6ppwr3,6096,0
3jv92j5oo3,509,241
nmz854k4j3,1304,2
erdqmjrv9n,760,9
nmm4rzdvjn,280,40
3wqjx64vx3,1077,2
38x95v2vde,2591,2
ek4a8zg8r3,1989,2
3lplxapaye,4973,0
3wkdx2m7x3,4333,0
3obyg6d5gn,328,986
ek476rvzr3,2213,0
38vmmark5n,41173,0
3wy5yp85yn,6258,4
ekzzpzl62e,8507,1
nyaogzlagn,3761,3
nb6la67ra3,1307,580
qnvyz7drjn,5638,10
3al6g29m7n,2549,5
nydxrjykyn,873,0
edqwgzgv4n,3146,0
3lbp556vzn,1404,0
34kj2aor4e,6170,0
e554zw22re,8548,1
3xz5w8glpn,4549,4
3a5ma8g77e,1183,2
nbkmylmm2n,18940,3
3wxra582qe,1126,0
36p9qaj2je,669,0
3752w2rwwe,6152,0
nyk5x4moz3,247,0
nmomdk8wde,2512,1
3l6lo7gwy3,1791,0
362jomv48n,7451,1
er2y5lykl3,167,43
37my6madj3,4249,3
nvv9rpy9pn,1099,4
3wy74pgkyn,2825,2
367vrmzwje,8022,0
x3aal24pv3,6391,24
388mbwxzp3,718,0
rnq6wo4vo3,10827,3
39j4g8b7ye,16853,1
3688r74z9n,4729,0
38z6lyya53,4341,3
nyqw97g8g3,1778,1
3pxr4q8j8n,1213,2
3j8vvzpb6e,592,0
3jxm2vwmpn,799,3
38ddroz6pn,4284,2
e2aw5lrxa3,2441,1
nyyoo8yqgn,827,0
nv9rkqggqe,2135,0
3j85q4ylpe,823,0
e55az49v9e,3963,3
36y4pmxy8e,296,4
3ayylj75m3,487,1
3wxa7g4mze,3095,0
3l2dzvw67n,808,0
nyxx478ole,121,0
9ekv97ld32,1089,3
3pg87bzkb3,228645,0
nvo9yxyz2e,669,13
qnv6yg4xpe,4118,3
3wxp28gjbe,789,1
3ardlm74dn,514,2
nbyo9yaame,482,48
nbmraz7y9e,2509,2
nq2v922lmn,2375,1
3l65mv95z3,786,0
e59d2gw99n,2452,110
34gmqxdzj3,2530,0
m39lq4q4g3,6830,0
nqaza7qzme,2652,0
e5z8722yge,903,0
ek45zy82d3,603,2
3xzo9j85kn,3117,2
xer49o4a9n,886,30
3ww8q74vx3,751,0
edyb8l4yze,27362,2
er7am5wmjn,875,13
39rjww66y3,218,5
e5gq9w8pr3,920,0
3plyodl2bn,13589,3
3a5mzlvgve,672,0
3lod47dzo3,3712,0
ngg2xwv5rn,761,0
39ra4ba6g3,4823,2
nyr8x9729e,1963,2
eddjorgzwe,109,3
nyxlwmrpde,1266,2
e5gpdjzpr3,187,0
nqd5plmywe,1518,2
3wvyrokomn,6371,7
38jrlyl84n,9056,1
erg6x57o9n,3889,17
eradd8am5n,927,0
ergmkgp75n,2004,1
2nyggrkpln,1585,1
3azqydb9de,986,9
3wyv2m7pbn,2324,9
ek7o4b48g3,539,11
3xv4waxlpe,3320,0
39jxvvqlpe,5043,2
wnbgdaqlme,1138,1
3j7wlplmp3,3594,2
ekzqgv52ge,8902,0
e22jjqlb7e,4011,0
367a5ozjoe,1170,0
39r45wlb73,818,0
nvokxg8rbe,2481,0
3j7vk6dvp3,4486,75
37ovlq2axn,940,2
nykqb6rld3,9014,1
nvp9yx75pn,2249,2
3jzgraoxwe,3499,2
3az9la8pbe,444,2
ng6ql8gqve,1088,2
3lmjd7zaze,6629,3
39rz2656d3,2783,0
38jbg9q9pn,1186,0
38j6zx9xjn,6169,0
372mdkjj9e,4586,4
3lbmylkxon,201,6
wnmlolgyve,255,1
e244rqr4d3,2883,0
39g2lq29be,4805,0
e2vgpzzrk3,2441,80
nglajqobve,651,1
nm2qmy2kj3,3723,4
3xx7rkzxl3,6202,3
ngb8kxzlp3,4501,4
e5mdmrb6o3,245,0
nvpyr79m2n,2124,31
3o8j4rm8zn,2973,2
3orrmjadg3,1722,5
e5v8qmvzr3,282,0
83zz5rpa83,3036,0
ekq7dw2p5e,7420,0
nm88jy4yv3,968,0
34jo54bm43,3094,1
34kybxwdpe,375,2
g38dagz7jn,4492,0
369kzwq493,3539,15
3jzb9qr6oe,1231,21
368avj8p8n,9098,2
x3ao5ox77n,2041,50
nvpx5xbljn,553,4
erdmlv288n,12476,1
nyyv87lxyn,1609,20
365rj56bjn,7547,1
369xpxg7j3,1564,3
e5l9rqk4gn,4005,1
3pg295l293,4695,4
3jxg497wpn,11124,0
nvk84rm7x3,6137,2
nmmll27adn,1107,19
3l2p7wja7n,3347,1
nbyal8mmae,188,0
3wv5ydjlyn,2733,3
nvqvk5gj23,741,8
38x68j475e,1909,6
edgvlz7g2e,12217,1
3jvwkmmyx3,2413,2
e59moyk8on,4335,0
nmr78po9je,20632,3
3j7a5p7b93,974,0
wnmalr55jn,4784,1
nmqzjrpgk3,6171,0
nbo6w8z5m3,5923,3
374zqzlqx3,843,1
nq62692kk3,1801,3
nmzvp42av3,502,10
e597aq5x4n,273,0
er7y7a6kln,6906,4
nbybq8orme,1489,0
ng8oyq2ya3,1218,2
nqdb84game,23921,4
er54jwlzj3,5197,0
3wxbw6q5me,5145,972
er2gjy5753,4241,3
3j8ry24w9e,5250,2
ekgm25p7g3,4979,10
3wklrokmq3,4320,240
nvbv79dg23,5460,2
z379go9dvn,6489,1
3j6ydag46n,961,29
ek27zl875e,2402,0
3wqdzvzpy3,9525,0
nm8jy4wb93,835,48
3pxxxkwl9n,2939,3
3w728yyjqn,5115,0
nvkk7y2m23,1383,1
3799qa8gxn,850,0
ek4m4gk7g3,2323,0
3w4l5qgdzn,1818,23
er59g25gj3,2037,3
3xvjmk2vxe,4983,2
3zzqq5zvj3,508,15
2nyvzzdyzn,950,0
e2275qdwde,5662,1
3wvwd858mn,4291,0
ngqpbqmap3,9899,1
era4v4pm8n,1477,10
nqyg54ldke,14712,1
er6zb5zq5e,3093,3
3725gxpyxe,1588,1
394r9m7jde,5943,0
3lab8wvwye,3934,1
38j7vqa7on,16176,0
3ob8o287kn,4023,2
3jxzxbay9n,990,0
3olzv75mg3,3903,1
ngqzqw46p3,3108,2
3a84m8adde,837,1
37aoqw8mp3,4329,1
ngv4ok54an,565,13
3zr2mbx68e,8710,1
3ozy92dagn,4549,2
nv48dxvm2n,3123,77
34qrvvwpye,7117,1
3xxwaj5lx3,5108,3
38vdgb4gjn,5284,1
nbyyv65k9e,5172,0
nvvdv5pjxn,499,5
3wol4x89ye,190,0
3xv6wma54e,3910,2
j3ja9m4vw3,1434,0
nq27m8gvwn,1819,5
3pkqagmoze,617,2
4ngp6ajyrn,1013,19
3l877z2lbn,4747,2
j3jvvx6w3g,1565,4
36v5wl6wke,3141,0
3zzqmzzj43,10336,2
3p2xqgd4be,2268,1
nyb66yxxy3,11002,7
36p5ovdj8e,1392,4
3zlyyb5w6e,651,17
3lpror8gye,6148,13
e2a6wg8bj3,718,85
ng4o459avn,28395,0
nq2d2b7k6n,17275,1
3wv8bpmrxn,3275,0
ng86xbzaz3,1245,0
3ayyy2z2v3,9757,1
nmmm7l9vxn,3110,3
e5gl6x9wg3,328,211
ny4o64bqzn,10344,1
38z5jwozo3,4095,1
e5z46qqwoe,131,3
3xqdyx7l4n,16163,0
3848drxjpn,8070,2
3jlz8ovwxn,3091,4
374l4dprx3,1867,3
3xzxo759xn,837,0
e2vldrx473,528,0
3pqbwm6rke,2607,0
ngomdkzpbe,4789,1
nvr8b2xyje,1231,5
39bjl2dbyn,2901,1
2nyl7zgzeo,2461,1
nyd9zm2bgn,315,0
nmzvo67293,4648,24
3497qyyyjn,6727,2
edy8avgpde,2043,3
nq6qka5x63,6515,2
qe2ggra9d3,294,272
ngo8ma6qbe,146,574
ek4oawj6d3,1658,0
nb6vyqqdx3,10632,0
nykgjq6og3,948,15
3zdo7x5p8n,6877,0
nm8k6x7ok3,48463,0
ery4vzzr5n,2566,3
ng6a2mzdae,651,12
39xkva9rb3,17785,0
3oo2d4v693,4058,0
wnm28vm4k3,1210,2
nbkap6dyan,1404,250
ekbqkw75re,4127,0
3xrpv7mkl3,1140,2
3o22a6bmkn,1048,0
e5g4qzg543,2633,1
3zwowaw683,984,0
384p2xzy5n,1298,2
3l2kp42lyn,2575,1
nq8w8w2rkn,2461,3
nv489awj2n,6686,0
e5lko8xbrn,8807,0
e5g9wok243,4018,2
ekzkkzl6ge,5181,4
edg85lky2e,5862,2
36876mxmkn,2841,6
38wr8kb8j3,1728,3
nqymaaqvoe,517,2
38vrqwwa4n,3035,0
e5zkm7rjre,309,0
ng65r7gvre,299,14
rnq2aaaz6n,923,5
3j2pbj7m6e,2372,0
396xogmzb3,2326,17
3xyd8595xe,4726,4
z37ddx4o93,56552,1
ek458qrm23,1231,0
36p4wzdz9e,2283,2
e242pdd9a3,4217,15
37vmjpakp3,5457,0
3arz7ozxbn,2175,1
e2mj5vdzj3,7112,0
nvkl8dy9j3,4508,0
e2dqoj62k3,4180,0
ekzkldxv4e,8688,0
3946myzkye,9198,0
ed7qdlw7ge,1572,0
ek85kw5z2e,6674,1
349j2o6amn,3448,3
nb8xvzy82n,4028,88
3jm6wjjj93,1313,2
396mjzjpd3,809,6
34krorxz4e,1071,2
3obwqgvzkn,310,0
nyazyz7byn,2862,4
349j7oy2pn,294,5
nyra2vxple,21158,0
ergp8apwjn,821,0
nmzv2m78x3,2586,0
nm9g8jl4xe,6756,2
ng64xlvvze,10977,0
3l8zdqdjbn,2474,0
nm2k8xjz93,1371,144
3lpdpgl7be,4045,4
83z2x7bl63,492,2
erdyww925n,678,0
39r2vpzwg3,2484,0
nyrqgvjv9e,5282,10
3jmg542ao3,2884,1
3lbq5x64dn,1558,2
36vk7awooe,2439,13
ed8dbgwdzn,683,27
3w4gabdaxn,36670,1
3l2xwy76dn,1215,0
38kl6wj8d3,1042,0
34bxv6mjje,565,1
ergropx85n,10288,5
39bkrxd2dn,1907,1
3px4w55zkn,7084,1
e59y6y84gn,525,1
nyg6op87zn,2049,0
39xm7jdwb3,6209,0
3745lmxk93,3919,2
nmo6j2jr9e,1632,1
394xambbye,2007,4
nqp8pp92ze,29035,0
34x9mdmjmn,1301,5
3jrl26py9n,26250,0
3ozdv5rrzn,4454,0
ng97rrrwbe,2857,2
3l6lyxmjb3,809,0
3zaqv2gl7n,1274,12
nmzajarvj3,6362,0
wnm52r55x3,173,60
3xa97jgale,2444,0
m39m4robpe,809,0
3px4roqogn,1865,3
37vl56zqv3,2659,4
3xoyy5k7k3,4945,2
nqava2zz6e,5634,1
edkyox52zn,334,0
ek2bmkj42e,55108,0
3j88aoy7pe,2255,1
3x6wkzymd3,8435,1
ngo2dm5mre,927,0
3wo42qv9qe,5115,2
3xvzxmlgxe,1863,0
nvqbpdq7j3,410,3
nbovg49kx3,5888,1
ny4w8dkpzn,1348,1
3727jmwyxe,2225,480
4ngl8aoqbe,1491,2
3wwk9ojyx3,1204,0
3zkxxw4yw3,1814,2
39lzj2x9d3,5215,0
3lproq48be,15331,0
37b4waplje,1594,18
38djglyyon,4647,1
37v2x6xmv3,1858,1
e2vr7ayak3,3000,1
3lpoywmaoe,932,2
3obm465rkn,1059,0
3lrxr4a5d3,11022,0
nmkoyx7qx3,185,2
3wyv9my2xn,5664,1
e2j4x2lpj3,5142,11
3jvalb88w3,4783,3
3w7krk6lzn,565,26
j3jap958o3,4810,4
38jz4vvxon,1848,14
36prpwwzje,5566,0
3pxm8y5qzn,387,8
nggydb4qan,30234,0
er5kq54w83,3433,1
34kyd9qr4e,147,6
384xmz6d4n,4207,8
e2b6rq2xke,28106,1
34qvkvb6je,158,4
nyd5ypayyn,11071,2
edyp2kxk2e,949,0
e2allwzwk3,3029,1
e2487wgw73,780,0
3o26yv5kzn,1255,0
3xz9yrgm4n,10069,0
ed86br94wn,5999,0
39gxz9vbde,2333,280
3ax474xrmn,2550,2
4ngo6vgbve,658,14
3lodkdpbd3,611,23
4ng6jv2xre,904,1
3xr52wadp3,712,1
edgy9726ge,745,0
3zx2rk67we,5189,2
l348rm6xpe,10805,3
3o4kgy5dke,669,2
3woozmr7ye,1755,7
ekgm5kabg3,2051,69
nykd44wyg3,4486,2
er6r4r5qle,17113,2
e2bqwg5q6e,3465,7
e2dabappj3,8075,1
nqdx8o68ze,3095,5
3lr8kw4db3,896,0
e5768djro3,1342,0
l34jv2bbj3,2226,1
3jzmw9krxe,7873,1
nmz6y5bqx3,1040,0
3zx5gyj86e,19356,1
39raadmvp3,7873,1
3wk2ka7pb3,8892,1
e55rxwzloe,15233,0
3lmop6daze,6860,2
3l2a8vzzdn,1703,0
nvrzp4xpxe,4487,0
ngqwqb2vr3,5975,1
83z2orraw3,1439,4
nqa9jbrq6e,3774,2
3ozq76w6yn,3783,0
3ay4alo7v3,4487,0
nqao6gyz6e,2667,0
3zax2k567n,821,0
ek8jj645de,1099,4
3j6zyk8z6n,2019,2
3xz9v4zjxn,4781,1
3xvajgpo4e,947,2
36p7bzgx9e,1780,1
ekbyjrkx4e,750,2
eryyxp8x9n,178,2
ng9wj5yzbe,1253,0
3l2p5rbyzn,8006,0
37vkdg2pv3,4927,6
nqddbykame,1209,0
edzmgbvvdn,1381,1
eky4wbjl43,3499,1
o3pojdbkgn,83,0
3lb47qzjdn,324,0
3zkz2mo263,5008,5
38z6va69o3,6513,0
e5pz556r43,3361,4
ekoylm4b5n,1299,0
ng8ko9pjz3,742,0
345bxkp5je,9836,4
3j6mr9z8xn,26066,1
349y2jwr4n,4235,1
e5l94wb4on,688,1
3962ovygp3,532,0
23l62w5dz3,839,4
365ayp6vkn,273,0
nb774r9bae,8524,0
3wqdoq8xy3,12054,1
3zkv8xkk73,1480,0
38wdgzajo3,31795,0
3l6a26llb3,151,20
nmobvomode,5256,2
3xvgk42gke,1324,0
nqyg2lx6we,5865,1
e2jx56ldk3,920,0
3zzpd7k843,6427,7
3axzoxdpdn,2181,12
37vg8dgbp3,2002,0
38klv95zj3,16217,1
nyqqmwkyz3,5103,5
nqalglb7me,903,0
38mqqlvbpn,4457,30
e2vzypowd3,9095,0
rnqwyzm7zn,1536,1
38z2xz7qp3,4324,1
nbmdo557me,3403,3
nm86x2gax3,3127,2
edd8x7w64e,4262,3
nqqxy75zon,1206,4
edk65ya62n,951,1
nqzol7k4on,13603,0
3lmmb7vjoe,6375,0
erd7v85w8n,2668,140
e57dam5wo3,137,3
nyd4gr5jln,1078,0
nqz4ql46wn,843,1
e5gr7gyz43,1170,13
nq2omxrxon,1930,2
er7d2zp69n,783,11
nq692r9lz3,2124,2
3wk6k8qxz3,27322,0
365mg5668n,1443,15
nyda6arayn,2803,17
e2vyw9mqa3,2307,2
3jvobomzx3,186,128
36676krrj3,1523,2
ek9dpab2rn,2528,1
edz95xwvdn,2151,0
34qly824pe,7238,1
4ngrm5kpbe,758,1
ek9m2xlk2n,915,0
3a5g6ozkve,312,0
nbmbk8pjxe,3209,2
nydrx9ga9n,482,0
nb7am4x4ae,1179,0
3l2bgryzbn,2592,1
3lokz5agy3,2785,2
3ayr2vakb3,1498,0
o3pzwa2wze,823,0
nbm6polyme,16430,4
365g6p25jn,613,28
3wlaob98me,819,6
er6qv6xvje,1743,0
e5m86zl843,1275,6
edoqr25rd3,3842,0
3zz5jl9p43,7775,0
3wyx5jajzn,6065,0
3aymgv7jb3,6637,1
39lyavvxg3,1234,1
36789wr5je,2459,0
nmr4lzrqxe,1590,3
3obkdl2jzn,2469,3
nq6mvxvlw3,5196,2
erb6dl8kj3,515,4
xerv6ammln,3735,30
ed7ojm48we,2665,4
3lparp78be,1758,3
nvz9l4wqx3,4114,0
3xvzg6q64e,4366,0
362dplvwkn,3144,0
xer6axr47e,2042,0
36vjor8qke,624,0
38xra5lmoe,16444,0
36v2qg789e,3027,0
3pmlqjkg83,8538,1
39442yowge,4035,2
369785gjk3,3579,0
34poy97bp3,931,0
ekozko82gn,91,0
3jqb5l289e,40451,2
396qmpq6g3,900,0
erdjwb8jjn,1124,0
nqajkl9d6e,669,12
nmor9r5rxe,835,125
345p8d49je,1241,1
63x6bw5vx3,7349,8
4ngba5gp3v,29035,2
xer7pozvln,1418,0
er5zq7ol53,1620,110
3o44mwgqye,173,22
nq2mdrodkn,6834,0
3olvzkk2z3,2366,1
3oyo9daqge,1876,4
3woqg2gxme,5239,0
3jr2mk226n,5637,2
3zxgbygg8e,6756,1
ng8ry2l4a3,3437,3
e5la248von,2456,1
nmkgdjwm93,819,0
3xlo9g74l3,2973,2
37b4vg66we,8562,0
39ww8g89bn,7312,1
nbor8q4423,2092,0
e5lz78w84n,19958,1
ergj8j5pjn,612,268
34kg2pyame,9656,1
3lmbd7mbbe,1023,0
3woy5lblbe,137,0
3wlwqwakxe,2871,2
3xzw8996ln,1245,0
edgkbxg2ze,85956,1
nq2ogw5mon,4127,0
e22kkjjxje,3278,2
ekqw9vzrge,1231,7
nm4yqra89n,445,28
edxmga6aw3,3074,8
x3alzx7qvn,29884,1
nb6l7vvja3,4402,0
nby8v52gme,1942,1
nykxpbxky3,632,2
wnm6mmy9de,7834,48
3wlzydl6ze,1191,3
396gdya6y3,1300,0
34jjd744k3,774,2
3l8mmgwx7n,187,2
ek28dqa42e,3622,7
3wyojdaoqn,7510,0
3lx2p4jao3,823,0
nyyr75d7ln,5457,0
3j6w5pkbwn,9882,0
eddk55abde,4657,1
ny44z4yj9n,276,11
nb7pljdyxe,173,258
39jbkgwpge,786,4
367m4abbxe,63492,2
366pwdxd83,4585,5
3lo9pvz473,1739,3
3a8g69kyme,3589,0
nvq9jo9r23,3132,1
e52olqk9be,1446,9
nglajkdlve,7248,0
3oy2rzjzke,1483,1
e52vk8p44e,95,0
379g292rwn,2039,33
e5vpg9mor3,5119,0
ergyzk6ojn,2469,0
3l7v27j47e,273,0
3wlz5m65ze,7560,0
2nyzp8bqy3,1242,20
3pao4x4rb3,13164,0
nql5mbk2k3,1828,2
edylrd6mze,1855,2
3a7bbwxqb3,32809,2
nmr7v4grve,908,0
37v2pb9oj3,611,69
nb69b72ly3,2975,0
3xl9ay66x3,4568,20
pedy5z26we,4415,1
e5v7mz5gg3,1398,0
edklojdv2n,973,20
3pqbqxydbe,3078,3
38wdpwjlj3,1112,2
e2gpjkd5k3,820,7
365xakrlkn,915,0
ngbb9aj4a3,842,230
er6ojxkb8e,1585,0
37xlbkvavn,3369,3
e5mmdk7a93,2181,1
m39yj87ype,860,0
ed7q5xyxde,4175,0
edo49om923,5120,0
3pm7jjv4g3,2859,4
qnvqx4y7b3,6636,3
3lm66gdabe,4714,0
qnvqy95x3d,4507,0
3a54b2lv7e,1497,3
nygb2pgmln,577,0
nyxgl2dqye,179,65
ngvpqlk6an,12180,1
nb78vq4k2e,4807,72
ny77v9lg9n,4559,3
e2mvlwazj3,5116,0
3o4k6xb5ge,596,2
3az55jk5ve,752,0
edxjoqky23,769,2
nm8zx5gxx3,816,5
3wwajdbam3,3320,0
nyrrkk6ple,4488,2
x3apvlwq83,4077,4
l34vr287p3,2728,0
nvow6yy9qe,3273,12
e22rxyj6ke,3130,3
nyqzlgwxz3,5805,0
nqddjz2oze,835,0
369r45wyx3,12108,4
3x6g5zj6l3,6399,2
3ob4mzrl9n,8532,5
3obqojz2gn,52734,0
39xkj9jbp3,15843,1
e25ldrzr6e,3818,1
nb6gpo6qy3,1700,1
ny42p8g2ln,1157,0
3745ra8kv3,48,5
3j622v74on,43786,2
3w7rzwb5mn,10857,2
nvvx99o4xn,1035,0
nybjymbvg3,6994,2
3zgvyzj2jn,6825,5
3pmw8zk8b3,697,2
3lprlmxpbe,5899,0
83z2ozrdj3,491,17
39rml2a9b3,12081,0
peda6pylde,8765,1
e5z9zzdvge,2971,2
3pgj5mvlg3,6044,5
38x8qr45de,4460,20
edg76pq44e,1178,70
3al44jwabn,2667,0
nyadobowdn,12118,1
37v455qvp3,4851,0
e57adamrb3,4655,5
3jxolvq96n,19176,1
l349g4jwyn,1223,0
ng9l6w8pre,1671,5
er559z4d53,843,0
3lrwzpvdy3,1067,0
e5mgd4dpb3,3135,0
nyqxyvqxg3,837,10
nvr2ojvlpe,6191,6
